sale_date,service_id,service_name,category,client_id,revenue,cost,gross_profit,gross_margin,profit_flag,margin_grade,source_file
2024-01-07,SVC-001,清掃,スポット,CLI-002,224160,127928,96232,0.42930049964311207,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-001,清掃,複合,CLI-003,470602,150111,320491,0.6810234550639394,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-001,清掃,定期契約,CLI-004,189883,61732,128151,0.6748945403221984,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-001,清掃,スポット,CLI-005,462811,76673,386138,0.834331941116352,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-002,警備,複合,CLI-001,250562,30151,220411,0.8796665096862254,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-002,警備,定期契約,CLI-002,296777,78309,218468,0.7361352126344023,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-002,警備,スポット,CLI-003,154633,127031,27602,0.17850006143578667,黒字,低利益,service_revenue_styleB.csv
2024-01-07,SVC-002,警備,複合,CLI-004,291331,111660,179671,0.6167246190758965,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-002,警備,定期契約,CLI-005,210007,79662,130345,0.6206697871975696,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-003,設備管理,スポット,CLI-001,166876,23101,143775,0.8615678707543326,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-003,設備管理,複合,CLI-002,396047,434971,-38924,-0.09828126459738365,赤字,低利益,service_revenue_styleB.csv
2024-01-07,SVC-003,設備管理,定期契約,CLI-003,222103,93034,129069,0.5811222720989812,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-003,設備管理,スポット,CLI-004,86396,70680,15716,0.18190656974859948,黒字,低利益,service_revenue_styleB.csv
2024-01-07,SVC-003,設備管理,複合,CLI-005,196341,112050,84291,0.42930921203416506,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-004,受付代行,定期契約,CLI-001,386321,287075,99246,0.2569003497091797,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-004,受付代行,スポット,CLI-002,259546,198131,61415,0.23662472162930656,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-004,受付代行,複合,CLI-003,492321,301131,191190,0.38834419007111215,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-004,受付代行,定期契約,CLI-004,223617,27235,196382,0.8782069341776341,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-004,受付代行,スポット,CLI-005,110472,54237,56235,0.509043015424723,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-005,IT保守,複合,CLI-001,143620,96099,47521,0.3308801002645871,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-005,IT保守,定期契約,CLI-002,189180,30028,159152,0.8412728618247172,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-005,IT保守,スポット,CLI-003,106834,76959,29875,0.2796394406275156,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-005,IT保守,複合,CLI-004,231239,102228,129011,0.5579119439194945,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-005,IT保守,定期契約,CLI-005,278796,178914,99882,0.35826195497783325,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-006,コールセンター,スポット,CLI-001,318132,50315,267817,0.8418423798926232,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-006,コールセンター,複合,CLI-002,251953,171149,80804,0.3207106087246431,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-006,コールセンター,定期契約,CLI-003,149656,53386,96270,0.6432752445608596,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-006,コールセンター,スポット,CLI-004,73271,89917,-16646,-0.22718401550408757,赤字,低利益,service_revenue_styleB.csv
2024-01-07,SVC-006,コールセンター,複合,CLI-005,50886,37036,13850,0.2721770231497858,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-007,警備巡回,定期契約,CLI-001,472843,302303,170540,0.36066939766476397,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-007,警備巡回,スポット,CLI-002,410110,123303,286807,0.6993416400477921,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-007,警備巡回,複合,CLI-003,240956,133062,107894,0.44777469745513704,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-007,警備巡回,定期契約,CLI-004,86686,63531,23155,0.2671134900676003,黒字,中利益,service_revenue_styleB.csv
2024-01-07,SVC-007,警備巡回,スポット,CLI-005,223119,183356,39763,0.1782143161272684,黒字,低利益,service_revenue_styleB.csv
2024-01-07,SVC-008,施設管理,複合,CLI-001,214582,260898,-46316,-0.21584289455779143,赤字,低利益,service_revenue_styleB.csv
2024-01-07,SVC-008,施設管理,定期契約,CLI-002,115339,59363,55976,0.48531719539791396,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-008,施設管理,スポット,CLI-003,315878,101077,214801,0.6800125364856052,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-008,施設管理,複合,CLI-004,399643,234115,165528,0.41418966427536574,黒字,高利益,service_revenue_styleB.csv
2024-01-07,SVC-008,施設管理,定期契約,CLI-005,221013,125486,95527,0.4322234438698176,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-001,清掃,スポット,CLI-001,415538,175008,240530,0.578839961688221,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-001,清掃,複合,CLI-002,340671,86735,253936,0.7453995203583516,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-001,清掃,定期契約,CLI-003,150579,75108,75471,0.5012053473591935,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-001,清掃,スポット,CLI-004,398614,218781,179833,0.4511457199195211,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-001,清掃,複合,CLI-005,405109,111240,293869,0.7254072360772039,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-002,警備,定期契約,CLI-001,372707,177784,194923,0.5229925920361034,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-002,警備,スポット,CLI-002,262900,163638,99262,0.37756561430201596,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-002,警備,複合,CLI-003,487112,20212,466900,0.9585064625794478,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-002,警備,定期契約,CLI-004,209317,95212,114105,0.5451301136553648,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-002,警備,スポット,CLI-005,160196,76346,83850,0.5234213088966017,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-003,設備管理,複合,CLI-001,461963,324079,137884,0.29847412022174935,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-003,設備管理,定期契約,CLI-002,368065,446711,-78646,-0.21367421515221496,赤字,低利益,service_revenue_styleB.csv
2024-01-08,SVC-003,設備管理,スポット,CLI-003,293787,135811,157976,0.5377229080932785,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-003,設備管理,複合,CLI-004,281819,197111,84708,0.3005759015538342,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-003,設備管理,定期契約,CLI-005,162041,87000,75041,0.4630988453539536,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-004,受付代行,スポット,CLI-001,298085,228072,70013,0.23487595819984233,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-004,受付代行,複合,CLI-002,467346,108967,358379,0.7668387019467375,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-004,受付代行,定期契約,CLI-003,395427,64457,330970,0.8369939331406303,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-004,受付代行,スポット,CLI-004,198785,155122,43663,0.21964936992227785,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-004,受付代行,複合,CLI-005,398050,195735,202315,0.5082652933048611,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-005,IT保守,定期契約,CLI-001,98961,73636,25325,0.2559088934024515,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-005,IT保守,スポット,CLI-002,443812,143138,300674,0.6774805548295224,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-005,IT保守,複合,CLI-003,402738,182749,219989,0.5462335314770397,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-005,IT保守,定期契約,CLI-004,167776,125717,42059,0.2506854377264925,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-005,IT保守,スポット,CLI-005,154401,39313,115088,0.7453837734211566,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-006,コールセンター,複合,CLI-001,62805,23028,39777,0.6333412944829233,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-006,コールセンター,定期契約,CLI-002,178368,144554,33814,0.18957436311446,黒字,低利益,service_revenue_styleB.csv
2024-01-08,SVC-006,コールセンター,スポット,CLI-003,370483,58182,312301,0.8429563569718449,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-006,コールセンター,複合,CLI-004,288769,333126,-44357,-0.15360720853000148,赤字,低利益,service_revenue_styleB.csv
2024-01-08,SVC-006,コールセンター,定期契約,CLI-005,380178,321817,58361,0.1535096717853216,黒字,低利益,service_revenue_styleB.csv
2024-01-08,SVC-007,警備巡回,スポット,CLI-001,151940,114155,37785,0.2486836909306305,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-007,警備巡回,複合,CLI-002,415090,221315,193775,0.4668264713676552,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-007,警備巡回,定期契約,CLI-003,309196,124766,184430,0.5964824900710229,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-007,警備巡回,スポット,CLI-004,177918,58684,119234,0.670162659202554,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-007,警備巡回,複合,CLI-005,393963,22907,371056,0.941854945769019,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-008,施設管理,定期契約,CLI-001,443721,561355,-117634,-0.26510802959517354,赤字,低利益,service_revenue_styleB.csv
2024-01-08,SVC-008,施設管理,スポット,CLI-002,105882,75724,30158,0.2848265049772388,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-008,施設管理,複合,CLI-003,164735,43053,121682,0.7386529881324552,黒字,高利益,service_revenue_styleB.csv
2024-01-08,SVC-008,施設管理,定期契約,CLI-004,471585,291559,180026,0.3817466628497514,黒字,中利益,service_revenue_styleB.csv
2024-01-08,SVC-008,施設管理,スポット,CLI-005,293557,33164,260393,0.8870270509645486,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-001,清掃,複合,CLI-001,342241,150651,191590,0.5598101922329587,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-001,清掃,定期契約,CLI-002,494772,83626,411146,0.8309807345605653,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-001,清掃,スポット,CLI-003,289317,54954,234363,0.8100560976368482,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-001,清掃,複合,CLI-004,470173,263606,206567,0.439342539873621,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-001,清掃,定期契約,CLI-005,400002,298466,101536,0.25383873080634595,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-002,警備,スポット,CLI-001,343037,186355,156682,0.45674956345816925,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-002,警備,複合,CLI-002,445968,252035,193933,0.4348585548738923,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-002,警備,定期契約,CLI-003,371206,284649,86557,0.23317780423807805,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-002,警備,スポット,CLI-004,273735,163621,110114,0.40226496429028075,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-002,警備,複合,CLI-005,283787,61722,222065,0.7825058935046355,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-003,設備管理,定期契約,CLI-001,439889,268866,171023,0.3887867166489728,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-003,設備管理,スポット,CLI-002,285966,318794,-32828,-0.11479686396284873,赤字,低利益,service_revenue_styleB.csv
2024-01-09,SVC-003,設備管理,複合,CLI-003,179624,92695,86929,0.48394980626196943,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-003,設備管理,定期契約,CLI-004,451506,293311,158195,0.3503718665975646,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-003,設備管理,スポット,CLI-005,304068,184298,119770,0.393892155702014,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-004,受付代行,複合,CLI-001,175433,55992,119441,0.680835418649855,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-004,受付代行,定期契約,CLI-002,280619,40311,240308,0.8563497125996458,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-004,受付代行,スポット,CLI-003,424103,169803,254300,0.599618488904818,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-004,受付代行,複合,CLI-004,172942,55614,117328,0.6784239802939714,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-004,受付代行,定期契約,CLI-005,226080,103809,122271,0.5408306794055202,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-005,IT保守,スポット,CLI-001,333195,62245,270950,0.8131874728012125,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-005,IT保守,複合,CLI-002,122547,39769,82778,0.6754796119040042,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-005,IT保守,定期契約,CLI-003,171247,70205,101042,0.5900366137800954,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-005,IT保守,スポット,CLI-004,413829,100113,313716,0.7580812364527377,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-005,IT保守,複合,CLI-005,420367,132172,288195,0.6855795055273131,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-006,コールセンター,定期契約,CLI-001,83674,47188,36486,0.4360494299304443,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-006,コールセンター,スポット,CLI-002,263699,106738,156961,0.5952278924076314,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-006,コールセンター,複合,CLI-003,334484,264278,70206,0.2098934478181318,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-006,コールセンター,定期契約,CLI-004,267985,285555,-17570,-0.06556337108420247,赤字,低利益,service_revenue_styleB.csv
2024-01-09,SVC-006,コールセンター,スポット,CLI-005,486674,240276,246398,0.5062896312521318,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-007,警備巡回,複合,CLI-001,254198,173112,81086,0.318987560877741,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-007,警備巡回,定期契約,CLI-002,414654,30240,384414,0.9270717272714118,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-007,警備巡回,スポット,CLI-003,499174,321827,177347,0.35528092408659107,黒字,中利益,service_revenue_styleB.csv
2024-01-09,SVC-007,警備巡回,複合,CLI-004,249429,145037,104392,0.41852390860725897,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-007,警備巡回,定期契約,CLI-005,53091,31526,21565,0.40618937296340246,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-008,施設管理,スポット,CLI-001,206559,255796,-49237,-0.2383677302852938,赤字,低利益,service_revenue_styleB.csv
2024-01-09,SVC-008,施設管理,複合,CLI-002,497452,239687,257765,0.5181705973641678,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-008,施設管理,定期契約,CLI-003,332182,135625,196557,0.5917147828599985,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-008,施設管理,スポット,CLI-004,305972,77520,228452,0.7466434837174644,黒字,高利益,service_revenue_styleB.csv
2024-01-09,SVC-008,施設管理,複合,CLI-005,193096,134251,58845,0.3047447901561917,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-001,清掃,定期契約,CLI-001,304616,27608,277008,0.9093678598629094,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-001,清掃,スポット,CLI-002,253873,108114,145759,0.5741414014093661,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-001,清掃,複合,CLI-003,400682,231978,168704,0.42104212317997813,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-001,清掃,定期契約,CLI-004,429679,106530,323149,0.7520707318719323,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-001,清掃,スポット,CLI-005,490667,265047,225620,0.4598230571854231,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-002,警備,複合,CLI-001,116913,90008,26905,0.23012838606485164,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-002,警備,定期契約,CLI-002,64138,45822,18316,0.28557173594436996,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-002,警備,スポット,CLI-003,360322,34209,326113,0.905059918628338,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-002,警備,複合,CLI-004,94012,62123,31889,0.3392013785474195,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-002,警備,定期契約,CLI-005,274716,55572,219144,0.7977110907264229,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-003,設備管理,スポット,CLI-001,292062,67639,224423,0.7684087625230259,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-003,設備管理,複合,CLI-002,76363,85147,-8784,-0.11502953000798816,赤字,低利益,service_revenue_styleB.csv
2024-01-10,SVC-003,設備管理,定期契約,CLI-003,221627,75485,146142,0.6594052168733954,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-003,設備管理,スポット,CLI-004,288393,105680,182713,0.6335555994771024,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-003,設備管理,複合,CLI-005,226947,119385,107562,0.47395206810400664,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-004,受付代行,定期契約,CLI-001,195886,130510,65376,0.33374513747792084,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-004,受付代行,スポット,CLI-002,182262,41471,140791,0.7724649131470082,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-004,受付代行,複合,CLI-003,296576,25081,271495,0.9154314577039275,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-004,受付代行,定期契約,CLI-004,442704,302810,139894,0.31599895189562327,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-004,受付代行,スポット,CLI-005,77307,42935,34372,0.4446169169674156,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-005,IT保守,複合,CLI-001,167556,105215,62341,0.3720606841891666,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-005,IT保守,定期契約,CLI-002,85975,71198,14777,0.17187554521663273,黒字,低利益,service_revenue_styleB.csv
2024-01-10,SVC-005,IT保守,スポット,CLI-003,391707,41106,350601,0.8950593172958359,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-005,IT保守,複合,CLI-004,445435,36268,409167,0.9185784682389125,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-005,IT保守,定期契約,CLI-005,179647,72261,107386,0.5977611649512655,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-006,コールセンター,スポット,CLI-001,489997,30684,459313,0.9373792084441334,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-006,コールセンター,複合,CLI-002,375758,99892,275866,0.7341586872401918,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-006,コールセンター,定期契約,CLI-003,175066,36544,138522,0.7912558692150389,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-006,コールセンター,スポット,CLI-004,298282,363117,-64835,-0.21736142308285447,赤字,低利益,service_revenue_styleB.csv
2024-01-10,SVC-006,コールセンター,複合,CLI-005,345682,134276,211406,0.6115620714992391,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-007,警備巡回,定期契約,CLI-001,293811,203360,90451,0.307854368965083,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-007,警備巡回,スポット,CLI-002,184345,116703,67642,0.3669315685264043,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-007,警備巡回,複合,CLI-003,137969,99415,38554,0.279439584254434,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-007,警備巡回,定期契約,CLI-004,368372,80048,288324,0.7826979249237184,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-007,警備巡回,スポット,CLI-005,457786,105860,351926,0.7687565805856885,黒字,高利益,service_revenue_styleB.csv
2024-01-10,SVC-008,施設管理,複合,CLI-001,213073,229484,-16411,-0.07702055164192553,赤字,低利益,service_revenue_styleB.csv
2024-01-10,SVC-008,施設管理,定期契約,CLI-002,63462,40444,23018,0.36270524093158113,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-008,施設管理,スポット,CLI-003,351883,216768,135115,0.38397706055706016,黒字,中利益,service_revenue_styleB.csv
2024-01-10,SVC-008,施設管理,複合,CLI-004,257961,207436,50525,0.1958629405220169,黒字,低利益,service_revenue_styleB.csv
2024-01-10,SVC-008,施設管理,定期契約,CLI-005,153981,29961,124020,0.8054240458238354,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-001,清掃,スポット,CLI-001,360429,147323,213106,0.5912565304123697,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-001,清掃,複合,CLI-002,103425,59529,43896,0.42442349528643947,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-001,清掃,定期契約,CLI-003,495798,334788,161010,0.32474919221134413,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-001,清掃,スポット,CLI-004,472328,83467,388861,0.8232859368913128,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-001,清掃,複合,CLI-005,467452,316711,150741,0.3224737513156431,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-002,警備,定期契約,CLI-001,460326,41532,418794,0.9097769841373288,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-002,警備,スポット,CLI-002,232034,159655,72379,0.3119327339958799,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-002,警備,複合,CLI-003,274593,193413,81180,0.2956375435644754,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-002,警備,定期契約,CLI-004,244285,38076,206209,0.8441328775815133,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-002,警備,スポット,CLI-005,315269,189749,125520,0.39813619480507123,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-003,設備管理,複合,CLI-001,228903,23316,205587,0.8981402602849242,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-003,設備管理,定期契約,CLI-002,495422,572219,-76797,-0.15501330179120024,赤字,低利益,service_revenue_styleB.csv
2024-01-11,SVC-003,設備管理,スポット,CLI-003,307006,47666,259340,0.8447391907650014,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-003,設備管理,複合,CLI-004,277291,114945,162346,0.5854715803974886,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-003,設備管理,定期契約,CLI-005,383229,261035,122194,0.3188537401918957,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-004,受付代行,スポット,CLI-001,420833,100211,320622,0.7618746628710201,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-004,受付代行,複合,CLI-002,278320,66173,212147,0.7622413049726933,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-004,受付代行,定期契約,CLI-003,434720,293545,141175,0.3247492638940007,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-004,受付代行,スポット,CLI-004,391027,161600,229427,0.5867293051374969,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-004,受付代行,複合,CLI-005,372915,302157,70758,0.18974297091830578,黒字,低利益,service_revenue_styleB.csv
2024-01-11,SVC-005,IT保守,定期契約,CLI-001,456135,273491,182644,0.4004165433479123,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-005,IT保守,スポット,CLI-002,293727,134183,159544,0.5431710397750292,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-005,IT保守,複合,CLI-003,482922,330627,152295,0.3153614869482028,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-005,IT保守,定期契約,CLI-004,190716,104490,86226,0.45211728433901716,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-005,IT保守,スポット,CLI-005,496542,148710,347832,0.7005087182957332,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-006,コールセンター,複合,CLI-001,485542,65436,420106,0.8652310201795107,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-006,コールセンター,定期契約,CLI-002,196238,138175,58063,0.2958805124389772,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-006,コールセンター,スポット,CLI-003,177854,141820,36034,0.20260438337062983,黒字,中利益,service_revenue_styleB.csv
2024-01-11,SVC-006,コールセンター,複合,CLI-004,348765,419418,-70653,-0.2025805341705733,赤字,低利益,service_revenue_styleB.csv
2024-01-11,SVC-006,コールセンター,定期契約,CLI-005,248699,108184,140515,0.565000261360118,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-007,警備巡回,スポット,CLI-001,65047,52394,12653,0.19452088489861177,黒字,低利益,service_revenue_styleB.csv
2024-01-11,SVC-007,警備巡回,複合,CLI-002,496144,190401,305743,0.6162384307781612,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-007,警備巡回,定期契約,CLI-003,145336,83904,61432,0.4226894919359278,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-007,警備巡回,スポット,CLI-004,161211,66507,94704,0.5874537097344474,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-007,警備巡回,複合,CLI-005,468293,155451,312842,0.6680475685094588,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-008,施設管理,定期契約,CLI-001,228435,255827,-27392,-0.11991157221966861,赤字,低利益,service_revenue_styleB.csv
2024-01-11,SVC-008,施設管理,スポット,CLI-002,362556,164844,197712,0.5453281699930493,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-008,施設管理,複合,CLI-003,341394,25322,316072,0.9258276361037394,黒字,高利益,service_revenue_styleB.csv
2024-01-11,SVC-008,施設管理,定期契約,CLI-004,320861,268528,52333,0.16310177927513783,黒字,低利益,service_revenue_styleB.csv
2024-01-11,SVC-008,施設管理,スポット,CLI-005,150168,31221,118947,0.7920928560012785,黒字,高利益,service_revenue_styleB.csv
2024-01-12,SVC-001,清掃,複合,CLI-001,176540,114381,62159,0.3520958423020279,黒字,中利益,service_revenue_styleB.csv
2024-01-12,SVC-001,清掃,定期契約,CLI-002,263085,148077,115008,0.43715149096299677,黒字,高利益,service_revenue_styleB.csv
2024-01-12,SVC-001,清掃,スポット,CLI-003,341072,145998,195074,0.571943753811512,黒字,高利益,service_revenue_styleB.csv
2024-01-12,SVC-001,清掃,複合,CLI-004,412078,269609,142469,0.3457330893665762,黒字,中利益,service_revenue_styleB.csv
2024-01-12,SVC-001,清掃,定期契約,CLI-005,388639,277331,111308,0.2864046068459419,黒字,中利益,service_revenue_styleB.csv
2024-01-12,SVC-002,警備,スポット,CLI-001,284972,227862,57110,0.2004056538888031,黒字,中利益,service_revenue_styleB.csv
2024-01-12,SVC-002,警備,複合,CLI-002,59040,23049,35991,0.6096036585365854,黒字,高利益,service_revenue_styleB.csv
2024-01-12,SVC-002,警備,定期契約,CLI-003,204264,78090,126174,0.6177006227235342,黒字,高利益,service_revenue_styleB.csv
2024-01-12,SVC-002,警備,スポット,CLI-004,262022,201347,60675,0.23156452511621162,黒字,中利益,service_revenue_styleB.csv
