work_date,record_id,staff_id,work_type,crop,work_hours,target_qty,actual_qty,is_target_met,achievement_rate,productivity,efficiency_grade,source_file
2024-01-11,AGR-0382,STAFF-03,管理作業,レタス,4.3,811,795,0,0.9802712700369913,184.88372093023256,高効率,farm_work_styleC.csv
2024-01-19,AGR-0383,STAFF-04,収穫,イチゴ,4.2,904,756,0,0.8362831858407079,180.0,高効率,farm_work_styleC.csv
2024-01-04,AGR-0384,STAFF-10,施肥,ホウレンソウ,10.0,284,287,1,1.0105633802816902,28.7,低効率,farm_work_styleC.csv
2024-01-18,AGR-0385,STAFF-01,管理作業,キュウリ,5.5,398,437,1,1.0979899497487438,79.45454545454545,中効率,farm_work_styleC.csv
2024-01-03,AGR-0386,STAFF-07,管理作業,キュウリ,7.1,347,261,0,0.7521613832853026,36.760563380281695,低効率,farm_work_styleC.csv
2024-01-05,AGR-0387,STAFF-07,管理作業,トマト,5.6,712,632,0,0.8876404494382022,112.85714285714286,高効率,farm_work_styleC.csv
2024-01-13,AGR-0388,STAFF-09,管理作業,ホウレンソウ,2.3,468,478,1,1.0213675213675213,207.82608695652175,高効率,farm_work_styleC.csv
2024-01-18,AGR-0389,STAFF-10,播種,トマト,8.2,773,772,0,0.9987063389391979,94.14634146341464,高効率,farm_work_styleC.csv
2024-01-06,AGR-0390,STAFF-10,播種,ホウレンソウ,9.9,793,784,0,0.9886506935687264,79.19191919191918,中効率,farm_work_styleC.csv
2024-01-11,AGR-0391,STAFF-07,播種,トマト,2.8,327,296,0,0.9051987767584098,105.71428571428572,高効率,farm_work_styleC.csv
2024-01-17,AGR-0392,STAFF-09,施肥,イチゴ,5.0,574,610,1,1.0627177700348431,122.0,高効率,farm_work_styleC.csv
2024-01-19,AGR-0393,STAFF-09,施肥,レタス,10.0,594,394,0,0.6632996632996633,39.4,低効率,farm_work_styleC.csv
2024-01-14,AGR-0394,STAFF-02,播種,キュウリ,4.8,451,394,0,0.8736141906873615,82.08333333333334,高効率,farm_work_styleC.csv
2024-01-07,AGR-0395,STAFF-09,管理作業,レタス,5.8,548,566,1,1.032846715328467,97.58620689655173,高効率,farm_work_styleC.csv
2024-01-15,AGR-0396,STAFF-06,播種,レタス,2.4,827,553,0,0.6686819830713422,230.41666666666669,高効率,farm_work_styleC.csv
2024-01-11,AGR-0397,STAFF-02,施肥,キュウリ,6.1,665,463,0,0.6962406015037594,75.90163934426229,中効率,farm_work_styleC.csv
2024-01-18,AGR-0398,STAFF-07,管理作業,キュウリ,8.4,744,529,0,0.7110215053763441,62.976190476190474,中効率,farm_work_styleC.csv
2024-01-14,AGR-0399,STAFF-07,播種,ホウレンソウ,9.1,560,535,0,0.9553571428571429,58.791208791208796,中効率,farm_work_styleC.csv
2024-01-13,AGR-0400,STAFF-01,施肥,キュウリ,4.2,820,890,1,1.0853658536585367,211.9047619047619,高効率,farm_work_styleC.csv
2024-01-03,AGR-0401,STAFF-10,播種,ホウレンソウ,3.5,433,311,0,0.7182448036951501,88.85714285714286,高効率,farm_work_styleC.csv
2024-01-04,AGR-0402,STAFF-05,管理作業,ホウレンソウ,9.7,420,402,0,0.9571428571428572,41.44329896907217,低効率,farm_work_styleC.csv
2024-01-20,AGR-0403,STAFF-07,播種,レタス,4.8,568,551,0,0.9700704225352113,114.79166666666667,高効率,farm_work_styleC.csv
2024-01-10,AGR-0404,STAFF-10,播種,キュウリ,4.5,344,269,0,0.7819767441860465,59.77777777777778,中効率,farm_work_styleC.csv
2024-01-06,AGR-0405,STAFF-06,施肥,ホウレンソウ,5.1,710,485,0,0.6830985915492958,95.09803921568628,高効率,farm_work_styleC.csv
2024-01-13,AGR-0406,STAFF-07,施肥,イチゴ,7.1,810,933,1,1.151851851851852,131.40845070422534,高効率,farm_work_styleC.csv
2024-01-06,AGR-0407,STAFF-09,施肥,イチゴ,4.3,291,230,0,0.7903780068728522,53.48837209302326,中効率,farm_work_styleC.csv
2024-01-15,AGR-0408,STAFF-10,播種,レタス,9.6,596,406,0,0.6812080536912751,42.29166666666667,低効率,farm_work_styleC.csv
2024-01-13,AGR-0409,STAFF-09,管理作業,イチゴ,7.5,525,539,1,1.0266666666666666,71.86666666666666,中効率,farm_work_styleC.csv
2024-01-15,AGR-0410,STAFF-08,施肥,トマト,6.5,914,966,1,1.0568927789934355,148.6153846153846,高効率,farm_work_styleC.csv
2024-01-10,AGR-0411,STAFF-01,収穫,キュウリ,6.3,272,291,1,1.0698529411764706,46.19047619047619,低効率,farm_work_styleC.csv
2024-01-19,AGR-0412,STAFF-08,播種,ホウレンソウ,2.9,893,827,0,0.9260918253079508,285.17241379310343,高効率,farm_work_styleC.csv
2024-01-12,AGR-0413,STAFF-09,播種,イチゴ,6.4,535,354,0,0.6616822429906543,55.3125,中効率,farm_work_styleC.csv
2024-01-08,AGR-0414,STAFF-05,播種,イチゴ,4.1,982,1070,1,1.089613034623218,260.9756097560976,高効率,farm_work_styleC.csv
2024-01-15,AGR-0415,STAFF-02,施肥,キュウリ,8.5,702,711,1,1.0128205128205128,83.6470588235294,高効率,farm_work_styleC.csv
2024-01-20,AGR-0416,STAFF-07,施肥,ホウレンソウ,3.1,311,338,1,1.0868167202572347,109.03225806451613,高効率,farm_work_styleC.csv
2024-01-02,AGR-0417,STAFF-10,収穫,ホウレンソウ,4.2,651,456,0,0.7004608294930875,108.57142857142857,高効率,farm_work_styleC.csv
2024-01-10,AGR-0418,STAFF-05,収穫,ホウレンソウ,9.9,795,866,1,1.089308176100629,87.47474747474747,高効率,farm_work_styleC.csv
2024-01-05,AGR-0419,STAFF-07,播種,レタス,8.9,229,234,1,1.0218340611353711,26.29213483146067,低効率,farm_work_styleC.csv
2024-01-05,AGR-0420,STAFF-04,施肥,レタス,8.6,879,972,1,1.10580204778157,113.0232558139535,高効率,farm_work_styleC.csv
2024-01-13,AGR-0421,STAFF-08,施肥,ホウレンソウ,7.1,742,630,0,0.8490566037735849,88.73239436619718,高効率,farm_work_styleC.csv
2024-01-15,AGR-0422,STAFF-02,播種,イチゴ,6.1,384,390,1,1.015625,63.9344262295082,中効率,farm_work_styleC.csv
2024-01-12,AGR-0423,STAFF-08,管理作業,レタス,6.7,989,1053,1,1.064711830131446,157.1641791044776,高効率,farm_work_styleC.csv
2024-01-03,AGR-0424,STAFF-08,収穫,トマト,8.4,507,370,0,0.7297830374753451,44.047619047619044,低効率,farm_work_styleC.csv
2024-01-14,AGR-0425,STAFF-04,管理作業,レタス,4.6,390,313,0,0.8025641025641026,68.04347826086958,中効率,farm_work_styleC.csv
2024-01-19,AGR-0426,STAFF-03,管理作業,レタス,9.2,880,554,0,0.6295454545454545,60.21739130434783,中効率,farm_work_styleC.csv
2024-01-04,AGR-0427,STAFF-08,播種,トマト,9.4,261,226,0,0.8659003831417624,24.04255319148936,低効率,farm_work_styleC.csv
2024-01-01,AGR-0428,STAFF-07,施肥,キュウリ,9.1,409,284,0,0.6943765281173594,31.20879120879121,低効率,farm_work_styleC.csv
2024-01-09,AGR-0429,STAFF-02,収穫,レタス,2.7,780,891,1,1.1423076923076922,330.0,高効率,farm_work_styleC.csv
2024-01-06,AGR-0430,STAFF-01,管理作業,レタス,7.8,873,646,0,0.7399770904925544,82.82051282051282,高効率,farm_work_styleC.csv
2024-01-03,AGR-0431,STAFF-02,播種,キュウリ,5.8,235,225,0,0.9574468085106383,38.793103448275865,低効率,farm_work_styleC.csv
2024-01-17,AGR-0432,STAFF-08,播種,トマト,7.6,936,629,0,0.6720085470085471,82.76315789473685,高効率,farm_work_styleC.csv
2024-01-14,AGR-0433,STAFF-03,管理作業,トマト,3.8,191,198,1,1.036649214659686,52.10526315789474,中効率,farm_work_styleC.csv
2024-01-04,AGR-0434,STAFF-02,収穫,レタス,9.0,240,199,0,0.8291666666666667,22.11111111111111,低効率,farm_work_styleC.csv
2024-01-05,AGR-0435,STAFF-03,播種,ホウレンソウ,6.5,724,717,0,0.9903314917127072,110.3076923076923,高効率,farm_work_styleC.csv
2024-01-15,AGR-0436,STAFF-06,施肥,キュウリ,9.4,730,739,1,1.0123287671232877,78.61702127659574,中効率,farm_work_styleC.csv
2024-01-07,AGR-0437,STAFF-02,播種,キュウリ,8.0,703,730,1,1.038406827880512,91.25,高効率,farm_work_styleC.csv
2024-01-12,AGR-0438,STAFF-07,収穫,キュウリ,4.0,760,494,0,0.65,123.5,高効率,farm_work_styleC.csv
2024-01-18,AGR-0439,STAFF-10,収穫,トマト,8.8,774,871,1,1.1253229974160206,98.97727272727272,高効率,farm_work_styleC.csv
2024-01-07,AGR-0440,STAFF-09,施肥,イチゴ,4.4,155,166,1,1.070967741935484,37.72727272727273,低効率,farm_work_styleC.csv
2024-01-08,AGR-0441,STAFF-08,管理作業,トマト,3.9,753,720,0,0.9561752988047809,184.6153846153846,高効率,farm_work_styleC.csv
2024-01-17,AGR-0442,STAFF-01,収穫,レタス,3.1,981,1082,1,1.1029561671763506,349.0322580645161,高効率,farm_work_styleC.csv
2024-01-14,AGR-0443,STAFF-06,施肥,イチゴ,9.6,888,572,0,0.6441441441441441,59.583333333333336,中効率,farm_work_styleC.csv
2024-01-19,AGR-0444,STAFF-02,播種,レタス,3.7,161,188,1,1.1677018633540373,50.81081081081081,中効率,farm_work_styleC.csv
2024-01-13,AGR-0445,STAFF-09,収穫,ホウレンソウ,8.1,533,544,1,1.020637898686679,67.1604938271605,中効率,farm_work_styleC.csv
2024-01-03,AGR-0446,STAFF-09,施肥,レタス,2.7,180,163,0,0.9055555555555556,60.37037037037037,中効率,farm_work_styleC.csv
2024-01-07,AGR-0447,STAFF-03,収穫,イチゴ,6.7,881,970,1,1.1010215664018161,144.77611940298507,高効率,farm_work_styleC.csv
2024-01-03,AGR-0448,STAFF-05,管理作業,キュウリ,2.5,188,217,1,1.1542553191489362,86.8,高効率,farm_work_styleC.csv
2024-01-04,AGR-0449,STAFF-08,播種,レタス,7.3,773,807,1,1.0439844760672703,110.54794520547945,高効率,farm_work_styleC.csv
2024-01-04,AGR-0450,STAFF-01,施肥,トマト,3.3,455,416,0,0.9142857142857143,126.06060606060606,高効率,farm_work_styleC.csv
2024-01-09,AGR-0451,STAFF-03,収穫,キュウリ,8.0,994,757,0,0.761569416498994,94.625,高効率,farm_work_styleC.csv
2024-01-04,AGR-0452,STAFF-01,収穫,イチゴ,4.2,165,125,0,0.7575757575757576,29.76190476190476,低効率,farm_work_styleC.csv
2024-01-19,AGR-0453,STAFF-02,管理作業,イチゴ,6.1,156,140,0,0.8974358974358975,22.95081967213115,低効率,farm_work_styleC.csv
2024-01-19,AGR-0454,STAFF-03,収穫,キュウリ,4.0,205,233,1,1.1365853658536584,58.25,中効率,farm_work_styleC.csv
2024-01-04,AGR-0455,STAFF-04,播種,トマト,8.9,112,84,0,0.75,9.438202247191011,低効率,farm_work_styleC.csv
2024-01-16,AGR-0456,STAFF-06,管理作業,キュウリ,3.4,978,608,0,0.621676891615542,178.82352941176472,高効率,farm_work_styleC.csv
2024-01-14,AGR-0457,STAFF-04,収穫,キュウリ,5.3,837,663,0,0.7921146953405018,125.09433962264151,高効率,farm_work_styleC.csv
2024-01-03,AGR-0458,STAFF-10,収穫,トマト,6.0,153,108,0,0.7058823529411765,18.0,低効率,farm_work_styleC.csv
2024-01-17,AGR-0459,STAFF-01,管理作業,トマト,9.0,986,759,0,0.7697768762677485,84.33333333333333,高効率,farm_work_styleC.csv
2024-01-10,AGR-0460,STAFF-06,播種,ホウレンソウ,5.7,477,344,0,0.7211740041928721,60.35087719298245,中効率,farm_work_styleC.csv
2024-01-19,AGR-0461,STAFF-05,施肥,イチゴ,4.9,605,725,1,1.1983471074380165,147.95918367346937,高効率,farm_work_styleC.csv
2024-01-07,AGR-0462,STAFF-09,施肥,キュウリ,2.1,519,319,0,0.6146435452793835,151.9047619047619,高効率,farm_work_styleC.csv
2024-01-18,AGR-0463,STAFF-06,播種,レタス,2.0,773,638,0,0.8253557567917206,319.0,高効率,farm_work_styleC.csv
2024-01-10,AGR-0464,STAFF-02,施肥,ホウレンソウ,9.9,529,474,0,0.8960302457466919,47.878787878787875,低効率,farm_work_styleC.csv
2024-01-02,AGR-0465,STAFF-03,収穫,トマト,2.4,337,384,1,1.13946587537092,160.0,高効率,farm_work_styleC.csv
2024-01-17,AGR-0466,STAFF-07,収穫,イチゴ,9.8,186,176,0,0.946236559139785,17.959183673469386,低効率,farm_work_styleC.csv
2024-01-17,AGR-0467,STAFF-03,管理作業,トマト,6.7,163,140,0,0.8588957055214724,20.8955223880597,低効率,farm_work_styleC.csv
2024-01-05,AGR-0468,STAFF-04,収穫,レタス,8.8,920,769,0,0.8358695652173913,87.38636363636363,高効率,farm_work_styleC.csv
2024-01-11,AGR-0469,STAFF-06,管理作業,レタス,3.9,307,209,0,0.6807817589576547,53.58974358974359,中効率,farm_work_styleC.csv
2024-01-19,AGR-0470,STAFF-02,施肥,トマト,3.3,577,455,0,0.7885615251299827,137.87878787878788,高効率,farm_work_styleC.csv
2024-01-04,AGR-0471,STAFF-09,収穫,キュウリ,5.6,574,436,0,0.759581881533101,77.85714285714286,中効率,farm_work_styleC.csv
2024-01-04,AGR-0472,STAFF-02,施肥,レタス,8.6,813,782,0,0.9618696186961869,90.93023255813954,高効率,farm_work_styleC.csv
2024-01-07,AGR-0473,STAFF-06,施肥,トマト,7.7,464,389,0,0.8383620689655172,50.51948051948052,中効率,farm_work_styleC.csv
2024-01-02,AGR-0474,STAFF-05,収穫,キュウリ,2.2,514,572,1,1.11284046692607,260.0,高効率,farm_work_styleC.csv
2024-01-18,AGR-0475,STAFF-09,施肥,トマト,5.7,923,993,1,1.075839653304442,174.21052631578948,高効率,farm_work_styleC.csv
2024-01-04,AGR-0476,STAFF-01,播種,キュウリ,3.0,943,792,0,0.8398727465535525,264.0,高効率,farm_work_styleC.csv
2024-01-03,AGR-0477,STAFF-10,収穫,トマト,2.2,166,119,0,0.7168674698795181,54.090909090909086,中効率,farm_work_styleC.csv
2024-01-15,AGR-0478,STAFF-03,播種,レタス,3.0,572,361,0,0.6311188811188811,120.33333333333333,高効率,farm_work_styleC.csv
2024-01-19,AGR-0479,STAFF-07,管理作業,イチゴ,2.2,799,684,0,0.8560700876095119,310.9090909090909,高効率,farm_work_styleC.csv
2024-01-12,AGR-0480,STAFF-04,施肥,レタス,4.2,252,156,0,0.6190476190476191,37.14285714285714,低効率,farm_work_styleC.csv
