計測時刻,機番,機器名称,温度,振動値,圧力値,回転数,稼働フラグ
2024/01/28 21:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 22:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/28 23:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/29 06:00,E-005,コンプレッサE,92.75,2.656,1.241,1504.9,1
2024/01/29 07:00,E-005,コンプレッサE,82.95,2.272,0.976,1465.4,1
2024/01/29 08:00,E-005,コンプレッサE,85.71,2.55,1.34,1417.0,1
2024/01/29 09:00,E-005,コンプレッサE,82.41,2.732,1.496,1430.8,1
2024/01/29 10:00,E-005,コンプレッサE,91.64,2.461,1.324,1447.9,1
2024/01/29 11:00,E-005,コンプレッサE,75.48,2.616,1.169,1398.9,1
2024/01/29 12:00,E-005,コンプレッサE,70.87,2.412,1.641,1435.3,1
2024/01/29 13:00,E-005,コンプレッサE,89.51,3.676,1.461,1409.4,1
2024/01/29 14:00,E-005,コンプレッサE,80.61,2.5,1.305,1417.7,1
2024/01/29 15:00,E-005,コンプレッサE,91.9,3.013,1.153,1407.3,1
2024/01/29 16:00,E-005,コンプレッサE,81.75,2.8,1.571,1548.1,1
2024/01/29 17:00,E-005,コンプレッサE,81.74,2.292,1.488,1412.7,1
2024/01/29 18:00,E-005,コンプレッサE,84.01,2.292,1.007,1444.9,1
2024/01/29 19:00,E-005,コンプレッサE,83.72,3.136,1.401,1389.8,1
2024/01/29 20:00,E-005,コンプレッサE,83.19,1.454,1.218,1465.4,1
2024/01/29 21:00,E-005,コンプレッサE,83.27,2.961,1.105,1430.3,1
2024/01/29 22:00,E-005,コンプレッサE,81.67,2.978,1.501,1465.7,1
2024/01/29 23:00,E-005,コンプレッサE,95.79,2.316,1.6,1398.2,1
2024/01/30 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/30 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/30 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/30 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/30 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/30 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/30 06:00,E-005,コンプレッサE,77.43,2.876,1.174,1462.9,1
2024/01/30 07:00,E-005,コンプレッサE,85.71,3.036,1.391,1442.2,1
2024/01/30 08:00,E-005,コンプレッサE,88.56,2.169,1.294,1459.0,1
2024/01/30 09:00,E-005,コンプレッサE,84.79,2.296,1.388,1503.8,1
2024/01/30 10:00,E-005,コンプレッサE,81.9,2.264,1.144,1438.3,1
2024/01/30 11:00,E-005,コンプレッサE,89.6,2.918,1.416,1478.2,1
2024/01/30 12:00,E-005,コンプレッサE,90.12,3.056,1.548,1502.8,1
2024/01/30 13:00,E-005,コンプレッサE,83.81,1.836,1.5,1471.2,1
2024/01/30 14:00,E-005,コンプレッサE,95.99,3.141,1.692,1464.8,1
2024/01/30 15:00,E-005,コンプレッサE,86.6,1.808,1.446,1417.9,1
2024/01/30 16:00,E-005,コンプレッサE,86.48,2.527,1.471,1436.1,1
2024/01/30 17:00,E-005,コンプレッサE,91.55,1.138,1.428,1488.1,1
2024/01/30 18:00,E-005,コンプレッサE,98.09,2.866,1.653,1446.8,1
2024/01/30 19:00,E-005,コンプレッサE,85.02,2.765,1.4,1408.7,1
2024/01/30 20:00,E-005,コンプレッサE,81.39,1.944,1.479,1440.5,1
2024/01/30 21:00,E-005,コンプレッサE,82.48,2.217,1.476,1471.2,1
2024/01/30 22:00,E-005,コンプレッサE,77.09,1.856,1.543,1385.0,1
2024/01/30 23:00,E-005,コンプレッサE,88.83,3.308,1.643,1469.5,1
2024/01/31 00:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/31 01:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/31 02:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/31 03:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/31 04:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/31 05:00,E-005,コンプレッサE,0.0,0.0,0.0,0.0,0
2024/01/31 06:00,E-005,コンプレッサE,89.96,3.626,1.05,1421.4,1
2024/01/31 07:00,E-005,コンプレッサE,90.94,2.331,1.586,1438.4,1
2024/01/31 08:00,E-005,コンプレッサE,85.92,2.363,1.322,1418.1,1
2024/01/31 09:00,E-005,コンプレッサE,86.9,2.113,1.543,1466.1,1
2024/01/31 10:00,E-005,コンプレッサE,92.7,1.936,1.145,1439.8,1
2024/01/31 11:00,E-005,コンプレッサE,105.29,3.133,1.317,1457.0,1
2024/01/31 12:00,E-005,コンプレッサE,90.09,1.816,1.605,1433.3,1
2024/01/31 13:00,E-005,コンプレッサE,84.37,2.512,1.572,1409.8,1
2024/01/31 14:00,E-005,コンプレッサE,73.05,2.661,1.093,1428.0,1
2024/01/31 15:00,E-005,コンプレッサE,93.31,2.79,1.556,1464.8,1
2024/01/31 16:00,E-005,コンプレッサE,101.87,2.206,1.46,1422.5,1
2024/01/31 17:00,E-005,コンプレッサE,91.7,2.469,1.658,1418.8,1
2024/01/31 18:00,E-005,コンプレッサE,94.85,2.797,1.395,1461.7,1
2024/01/31 19:00,E-005,コンプレッサE,86.83,2.678,1.369,1411.9,1
2024/01/31 20:00,E-005,コンプレッサE,82.65,1.658,1.526,1390.6,1
2024/01/31 21:00,E-005,コンプレッサE,83.48,2.824,1.526,1369.0,1
2024/01/31 22:00,E-005,コンプレッサE,84.36,2.73,1.408,1493.8,1
2024/01/31 23:00,E-005,コンプレッサE,79.25,1.475,1.522,1418.5,1
