Timestamp,EquipmentID,EquipmentName,Temperature,Vibration,Pressure,RPM,OperationStatus
2024/01/30 06:00,E-002,プレス機B,70.0,2.36,1.213,1512.5,1
2024/01/30 07:00,E-002,プレス機B,78.31,1.747,1.279,1498.9,1
2024/01/30 08:00,E-002,プレス機B,78.64,1.801,1.276,1448.2,1
2024/01/30 09:00,E-002,プレス機B,82.38,1.285,1.247,1499.0,1
2024/01/30 10:00,E-002,プレス機B,81.82,2.236,1.292,1509.2,1
2024/01/30 11:00,E-002,プレス機B,85.55,2.178,1.411,1498.8,1
2024/01/30 12:00,E-002,プレス機B,77.36,1.462,1.35,1493.7,1
2024/01/30 13:00,E-002,プレス機B,86.54,1.625,1.191,1491.5,1
2024/01/30 14:00,E-002,プレス機B,79.57,1.246,1.345,1433.7,1
2024/01/30 15:00,E-002,プレス機B,74.33,2.541,1.519,1449.6,1
2024/01/30 16:00,E-002,プレス機B,78.02,2.017,1.514,1467.7,1
2024/01/30 17:00,E-002,プレス機B,77.14,2.619,1.255,1498.1,1
2024/01/30 18:00,E-002,プレス機B,71.14,1.932,1.101,1453.6,1
2024/01/30 19:00,E-002,プレス機B,85.04,1.98,1.262,1461.3,1
2024/01/30 20:00,E-002,プレス機B,78.68,2.12,1.418,1414.4,1
2024/01/30 21:00,E-002,プレス機B,75.01,2.064,1.288,1490.1,1
2024/01/30 22:00,E-002,プレス機B,81.61,1.878,1.237,1473.9,1
2024/01/30 23:00,E-002,プレス機B,86.89,1.707,1.292,1484.6,1
2024/01/31 00:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/31 01:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/31 02:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/31 03:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/31 04:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/31 05:00,E-002,プレス機B,0.0,0.0,0.0,0.0,0
2024/01/31 06:00,E-002,プレス機B,89.36,1.88,1.415,1510.8,1
2024/01/31 07:00,E-002,プレス機B,79.62,1.916,1.261,1473.6,1
2024/01/31 08:00,E-002,プレス機B,85.13,2.092,1.328,1451.9,1
2024/01/31 09:00,E-002,プレス機B,74.2,2.857,1.279,1460.6,1
2024/01/31 10:00,E-002,プレス機B,88.59,2.113,1.369,1476.5,1
2024/01/31 11:00,E-002,プレス機B,78.09,1.932,1.134,1477.8,1
2024/01/31 12:00,E-002,プレス機B,81.78,2.74,1.31,1421.6,1
2024/01/31 13:00,E-002,プレス機B,79.44,3.096,1.404,1459.7,1
2024/01/31 14:00,E-002,プレス機B,83.55,1.703,1.138,1471.3,1
2024/01/31 15:00,E-002,プレス機B,80.55,1.251,1.162,1480.3,1
2024/01/31 16:00,E-002,プレス機B,77.55,2.158,1.154,1497.9,1
2024/01/31 17:00,E-002,プレス機B,72.9,2.657,1.094,1452.7,1
2024/01/31 18:00,E-002,プレス機B,82.5,2.666,1.338,1494.1,1
2024/01/31 19:00,E-002,プレス機B,80.11,1.589,1.241,1449.7,1
2024/01/31 20:00,E-002,プレス機B,72.33,2.161,1.165,1488.0,1
2024/01/31 21:00,E-002,プレス機B,72.19,2.119,1.241,1515.2,1
2024/01/31 22:00,E-002,プレス機B,81.94,2.494,1.209,1481.4,1
2024/01/31 23:00,E-002,プレス機B,74.11,1.835,1.269,1461.9,1
