date,product_code,product_name,process,lot_no,inspection_value,lower_limit,upper_limit,unit,inspector,result,is_defect,value_imputed,source_file
2024-01-12,P-011,アセンブリB,組立工程,LOT-20240112-218,9.137,9.5,10.5,Nm,山田,NG,True,False,04_組立工程_検査_202401.csv
2024-01-12,P-012,ユニットC,組立工程,LOT-20240112-944,10.238,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-15,P-012,ユニットC,組立工程,LOT-20240115-990,9.628,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-15,P-011,アセンブリB,組立工程,LOT-20240115-523,9.053,9.5,10.5,Nm,田中,NG,True,False,04_組立工程_検査_202401.csv
2024-01-15,P-010,アセンブリA,組立工程,LOT-20240115-630,10.103,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-15,P-012,ユニットC,組立工程,LOT-20240115-874,9.821,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-15,P-012,ユニットC,組立工程,LOT-20240115-552,9.94,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-16,P-010,アセンブリA,組立工程,LOT-20240116-373,10.41,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-16,P-010,アセンブリA,組立工程,LOT-20240116-394,10.227,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-16,P-012,ユニットC,組立工程,LOT-20240116-596,10.171,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-16,P-010,アセンブリA,組立工程,LOT-20240116-745,10.089,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-16,P-010,アセンブリA,組立工程,LOT-20240116-826,10.127,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-17,P-011,アセンブリB,組立工程,LOT-20240117-664,10.127,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-17,P-012,ユニットC,組立工程,LOT-20240117-517,10.647,9.5,10.5,Nm,田中,NG,True,False,04_組立工程_検査_202401.csv
2024-01-17,P-010,アセンブリA,組立工程,LOT-20240117-961,9.744,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-17,P-011,アセンブリB,組立工程,LOT-20240117-220,10.346,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-17,P-011,アセンブリB,組立工程,LOT-20240117-833,10.051,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-18,P-012,ユニットC,組立工程,LOT-20240118-822,10.002,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-18,P-011,アセンブリB,組立工程,LOT-20240118-954,9.781,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-18,P-011,アセンブリB,組立工程,LOT-20240118-349,10.012,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-18,P-012,ユニットC,組立工程,LOT-20240118-248,9.99,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-18,P-010,アセンブリA,組立工程,LOT-20240118-713,9.002,9.5,10.5,Nm,中村,NG,True,False,04_組立工程_検査_202401.csv
2024-01-19,P-012,ユニットC,組立工程,LOT-20240119-239,10.002,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-19,P-011,アセンブリB,組立工程,LOT-20240119-891,10.009,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-19,P-011,アセンブリB,組立工程,LOT-20240119-906,9.784,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-19,P-011,アセンブリB,組立工程,LOT-20240119-940,9.851,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-19,P-011,アセンブリB,組立工程,LOT-20240119-843,10.102,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-22,P-012,ユニットC,組立工程,LOT-20240122-693,9.643,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-22,P-010,アセンブリA,組立工程,LOT-20240122-557,9.277,9.5,10.5,Nm,中村,NG,True,False,04_組立工程_検査_202401.csv
2024-01-22,P-011,アセンブリB,組立工程,LOT-20240122-453,10.008,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-22,P-012,ユニットC,組立工程,LOT-20240122-881,9.783,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-22,P-011,アセンブリB,組立工程,LOT-20240122-566,10.076,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-23,P-010,アセンブリA,組立工程,LOT-20240123-814,10.22,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-23,P-012,ユニットC,組立工程,LOT-20240123-492,9.751,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-23,P-011,アセンブリB,組立工程,LOT-20240123-144,10.043,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-23,P-012,ユニットC,組立工程,LOT-20240123-584,10.927,9.5,10.5,Nm,山田,NG,True,False,04_組立工程_検査_202401.csv
2024-01-23,P-011,アセンブリB,組立工程,LOT-20240123-779,9.899,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-24,P-011,アセンブリB,組立工程,LOT-20240124-137,10.062,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-24,P-012,ユニットC,組立工程,LOT-20240124-704,10.049,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-24,P-010,アセンブリA,組立工程,LOT-20240124-995,9.772,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-24,P-010,アセンブリA,組立工程,LOT-20240124-638,10.288,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-24,P-010,アセンブリA,組立工程,LOT-20240124-839,10.064,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-25,P-011,アセンブリB,組立工程,LOT-20240125-991,9.577,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-25,P-010,アセンブリA,組立工程,LOT-20240125-580,10.006,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-25,P-011,アセンブリB,組立工程,LOT-20240125-738,9.976,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-25,P-012,ユニットC,組立工程,LOT-20240125-182,9.465,9.5,10.5,Nm,佐藤,NG,True,False,04_組立工程_検査_202401.csv
2024-01-25,P-012,ユニットC,組立工程,LOT-20240125-979,10.312,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-26,P-011,アセンブリB,組立工程,LOT-20240126-424,9.924,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-26,P-012,ユニットC,組立工程,LOT-20240126-136,9.821,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-26,P-010,アセンブリA,組立工程,LOT-20240126-340,10.285,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-26,P-010,アセンブリA,組立工程,LOT-20240126-864,9.933,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-26,P-011,アセンブリB,組立工程,LOT-20240126-200,10.007,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-29,P-011,アセンブリB,組立工程,LOT-20240129-270,9.981,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-29,P-010,アセンブリA,組立工程,LOT-20240129-147,10.073,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-29,P-010,アセンブリA,組立工程,LOT-20240129-400,10.17,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-29,P-011,アセンブリB,組立工程,LOT-20240129-541,10.194,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-29,P-010,アセンブリA,組立工程,LOT-20240129-643,9.902,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-30,P-012,ユニットC,組立工程,LOT-20240130-798,10.006,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-30,P-010,アセンブリA,組立工程,LOT-20240130-279,10.003,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-30,P-012,ユニットC,組立工程,LOT-20240130-991,10.085,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-30,P-012,ユニットC,組立工程,LOT-20240130-799,10.133,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-30,P-011,アセンブリB,組立工程,LOT-20240130-697,9.712,9.5,10.5,Nm,鈴木,OK,False,False,04_組立工程_検査_202401.csv
2024-01-31,P-010,アセンブリA,組立工程,LOT-20240131-572,10.017,9.5,10.5,Nm,佐藤,OK,False,False,04_組立工程_検査_202401.csv
2024-01-31,P-011,アセンブリB,組立工程,LOT-20240131-361,10.166,9.5,10.5,Nm,田中,OK,False,False,04_組立工程_検査_202401.csv
2024-01-31,P-011,アセンブリB,組立工程,LOT-20240131-394,9.919,9.5,10.5,Nm,中村,OK,False,False,04_組立工程_検査_202401.csv
2024-01-31,P-010,アセンブリA,組立工程,LOT-20240131-175,9.991,9.5,10.5,Nm,山田,OK,False,False,04_組立工程_検査_202401.csv
2024-01-31,P-011,アセンブリB,組立工程,LOT-20240131-701,9.015,9.5,10.5,Nm,佐藤,NG,True,False,04_組立工程_検査_202401.csv
2024-01-01,P-015,完成品γ,最終検査,LOT-20240101-534,97.162,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-01,P-014,完成品β,最終検査,LOT-20240101-965,99.982,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-01,P-013,完成品α,最終検査,LOT-20240101-493,99.845,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-01,P-013,完成品α,最終検査,LOT-20240101-342,100.338,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-02,P-015,完成品γ,最終検査,LOT-20240102-467,98.333,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-02,P-014,完成品β,最終検査,LOT-20240102-816,98.36,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-02,P-013,完成品α,最終検査,LOT-20240102-949,101.867,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-02,P-014,完成品β,最終検査,LOT-20240102-108,96.247,96.5,103.5,%,中村,NG,True,False,05_最終検査_検査_202401.csv
2024-01-03,P-015,完成品γ,最終検査,LOT-20240103-896,98.75,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-03,P-015,完成品γ,最終検査,LOT-20240103-863,99.387,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-03,P-014,完成品β,最終検査,LOT-20240103-894,99.532,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-03,P-015,完成品γ,最終検査,LOT-20240103-921,98.986,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-04,P-013,完成品α,最終検査,LOT-20240104-751,100.718,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-04,P-015,完成品γ,最終検査,LOT-20240104-356,100.585,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-04,P-015,完成品γ,最終検査,LOT-20240104-199,99.779,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-04,P-014,完成品β,最終検査,LOT-20240104-907,99.067,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-05,P-013,完成品α,最終検査,LOT-20240105-693,99.662,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-05,P-015,完成品γ,最終検査,LOT-20240105-234,100.105,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-05,P-014,完成品β,最終検査,LOT-20240105-434,98.872,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-05,P-013,完成品α,最終検査,LOT-20240105-305,100.833,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-08,P-015,完成品γ,最終検査,LOT-20240108-997,101.481,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-08,P-015,完成品γ,最終検査,LOT-20240108-613,102.154,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-08,P-013,完成品α,最終検査,LOT-20240108-363,102.045,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-08,P-014,完成品β,最終検査,LOT-20240108-864,99.523,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-09,P-013,完成品α,最終検査,LOT-20240109-579,100.179,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-09,P-013,完成品α,最終検査,LOT-20240109-872,99.751,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-09,P-015,完成品γ,最終検査,LOT-20240109-841,99.745,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-09,P-015,完成品γ,最終検査,LOT-20240109-474,99.652,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-10,P-014,完成品β,最終検査,LOT-20240110-114,100.009,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-10,P-015,完成品γ,最終検査,LOT-20240110-226,101.748,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-10,P-014,完成品β,最終検査,LOT-20240110-788,100.464,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-10,P-015,完成品γ,最終検査,LOT-20240110-490,98.274,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-11,P-013,完成品α,最終検査,LOT-20240111-791,101.41,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-11,P-014,完成品β,最終検査,LOT-20240111-125,100.317,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-11,P-015,完成品γ,最終検査,LOT-20240111-435,100.736,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-11,P-013,完成品α,最終検査,LOT-20240111-763,100.434,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-12,P-015,完成品γ,最終検査,LOT-20240112-943,100.504,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-12,P-015,完成品γ,最終検査,LOT-20240112-409,100.574,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-12,P-013,完成品α,最終検査,LOT-20240112-243,97.415,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-12,P-013,完成品α,最終検査,LOT-20240112-411,100.716,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-15,P-013,完成品α,最終検査,LOT-20240115-199,98.932,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-15,P-015,完成品γ,最終検査,LOT-20240115-238,99.274,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-15,P-014,完成品β,最終検査,LOT-20240115-479,99.997,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-15,P-014,完成品β,最終検査,LOT-20240115-701,102.425,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-16,P-014,完成品β,最終検査,LOT-20240116-770,98.496,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-16,P-014,完成品β,最終検査,LOT-20240116-730,99.947,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-16,P-014,完成品β,最終検査,LOT-20240116-133,99.616,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-16,P-013,完成品α,最終検査,LOT-20240116-554,101.387,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-17,P-013,完成品α,最終検査,LOT-20240117-975,99.576,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-17,P-013,完成品α,最終検査,LOT-20240117-802,100.335,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-17,P-015,完成品γ,最終検査,LOT-20240117-760,98.5,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-17,P-013,完成品α,最終検査,LOT-20240117-507,101.657,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-18,P-013,完成品α,最終検査,LOT-20240118-225,97.875,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-18,P-013,完成品α,最終検査,LOT-20240118-778,100.695,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-18,P-015,完成品γ,最終検査,LOT-20240118-754,100.344,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-18,P-013,完成品α,最終検査,LOT-20240118-151,100.562,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-19,P-013,完成品α,最終検査,LOT-20240119-228,93.986,96.5,103.5,%,中村,NG,True,False,05_最終検査_検査_202401.csv
2024-01-19,P-013,完成品α,最終検査,LOT-20240119-170,99.546,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-19,P-013,完成品α,最終検査,LOT-20240119-700,101.306,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-19,P-013,完成品α,最終検査,LOT-20240119-436,102.692,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-22,P-015,完成品γ,最終検査,LOT-20240122-102,99.835,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-22,P-013,完成品α,最終検査,LOT-20240122-233,101.15,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-22,P-014,完成品β,最終検査,LOT-20240122-917,100.196,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-22,P-013,完成品α,最終検査,LOT-20240122-776,99.911,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-23,P-013,完成品α,最終検査,LOT-20240123-115,99.378,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-23,P-013,完成品α,最終検査,LOT-20240123-702,100.004,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-23,P-013,完成品α,最終検査,LOT-20240123-278,101.005,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-23,P-013,完成品α,最終検査,LOT-20240123-229,101.134,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-24,P-015,完成品γ,最終検査,LOT-20240124-216,105.334,96.5,103.5,%,田中,NG,True,False,05_最終検査_検査_202401.csv
2024-01-24,P-014,完成品β,最終検査,LOT-20240124-559,97.517,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-24,P-015,完成品γ,最終検査,LOT-20240124-707,98.468,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-24,P-014,完成品β,最終検査,LOT-20240124-615,99.589,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-25,P-015,完成品γ,最終検査,LOT-20240125-144,100.93,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-25,P-014,完成品β,最終検査,LOT-20240125-569,100.474,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-25,P-013,完成品α,最終検査,LOT-20240125-590,100.924,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-25,P-014,完成品β,最終検査,LOT-20240125-802,99.453,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-26,P-014,完成品β,最終検査,LOT-20240126-829,100.054,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-26,P-013,完成品α,最終検査,LOT-20240126-182,101.568,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-26,P-015,完成品γ,最終検査,LOT-20240126-251,100.304,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-26,P-013,完成品α,最終検査,LOT-20240126-381,100.728,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-29,P-015,完成品γ,最終検査,LOT-20240129-699,99.998,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-29,P-015,完成品γ,最終検査,LOT-20240129-432,99.163,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-29,P-015,完成品γ,最終検査,LOT-20240129-643,101.016,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-29,P-014,完成品β,最終検査,LOT-20240129-617,101.461,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-30,P-014,完成品β,最終検査,LOT-20240130-201,100.153,96.5,103.5,%,田中,OK,False,False,05_最終検査_検査_202401.csv
2024-01-30,P-015,完成品γ,最終検査,LOT-20240130-766,98.711,96.5,103.5,%,中村,OK,False,False,05_最終検査_検査_202401.csv
2024-01-30,P-015,完成品γ,最終検査,LOT-20240130-986,100.814,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-30,P-014,完成品β,最終検査,LOT-20240130-562,100.656,96.5,103.5,%,鈴木,OK,False,False,05_最終検査_検査_202401.csv
2024-01-31,P-014,完成品β,最終検査,LOT-20240131-447,99.694,96.5,103.5,%,山田,OK,False,False,05_最終検査_検査_202401.csv
2024-01-31,P-014,完成品β,最終検査,LOT-20240131-525,103.668,96.5,103.5,%,田中,NG,True,False,05_最終検査_検査_202401.csv
2024-01-31,P-014,完成品β,最終検査,LOT-20240131-537,102.208,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
2024-01-31,P-015,完成品γ,最終検査,LOT-20240131-361,100.617,96.5,103.5,%,佐藤,OK,False,False,05_最終検査_検査_202401.csv
