product_id,product_name,production_date,line_id,planned_qty,actual_qty,planned_material,actual_material,planned_labor,actual_labor,planned_overhead,actual_overhead,source_file,material_variance,labor_variance,overhead_variance,planned_total_cost,actual_total_cost,total_variance,variance_ratio,qty_variance,variance_flag
P018,FinGoodC,2024-01-04,ライン3,156,146,84503.0,86215.0,54187.0,63799.0,19829.0,18541.0,production_cost_styleB_202401.csv,1712.0,9612.0,-1288.0,158519.0,168555.0,10036.0,0.06331102265343587,-10,正常
P019,FinGoodD,2024-01-04,ライン3,175,179,123589.0,107239.0,30094.0,32746.0,41799.0,41604.0,production_cost_styleB_202401.csv,-16350.0,2652.0,-195.0,195482.0,181589.0,-13893.0,-0.07107048219273386,4,正常
P020,FinGoodE,2024-01-04,ライン3,188,205,128592.0,144948.0,70344.0,57640.0,12973.0,10412.0,production_cost_styleB_202401.csv,16356.0,-12704.0,-2561.0,211909.0,213000.0,1091.0,0.005148436357115554,17,正常
P001,部品A,2024-01-05,ライン1,85,80,156075.0,148159.0,20548.0,21517.0,30229.0,32246.0,production_cost_styleB_202401.csv,-7916.0,969.0,2017.0,206852.0,201922.0,-4930.0,-0.023833465472898496,-5,正常
P002,部品B,2024-01-05,ライン1,173,156,129832.0,141371.0,44680.0,45319.0,10669.0,9759.0,production_cost_styleB_202401.csv,11539.0,639.0,-910.0,185181.0,196449.0,11268.0,0.06084857517779902,-17,正常
P003,部品C,2024-01-05,ライン1,178,184,170925.0,143325.0,74586.0,64111.0,14281.0,12521.0,production_cost_styleB_202401.csv,-27600.0,-10475.0,-1760.0,259792.0,219957.0,-39835.0,-0.15333420582619942,6,節約
P004,部品D,2024-01-05,ライン1,184,178,169240.0,166465.0,24741.0,22200.0,48372.0,52188.0,production_cost_styleB_202401.csv,-2775.0,-2541.0,3816.0,242353.0,240853.0,-1500.0,-0.006189318886087649,-6,正常
P005,部品E,2024-01-05,ライン1,126,134,148060.0,123986.0,71493.0,68040.0,40383.0,41235.0,production_cost_styleB_202401.csv,-24074.0,-3453.0,852.0,259936.0,233261.0,-26675.0,-0.10262141450203127,8,節約
P006,ユニットX,2024-01-05,ライン1,64,66,62403.0,58191.0,70720.0,84222.0,35796.0,42581.0,production_cost_styleB_202401.csv,-4212.0,13502.0,6785.0,168919.0,184994.0,16075.0,0.09516395432130192,2,正常
P007,ユニットY,2024-01-05,ライン1,185,175,185191.0,168234.0,61537.0,71978.0,32671.0,35082.0,production_cost_styleB_202401.csv,-16957.0,10441.0,2411.0,279399.0,275294.0,-4105.0,-0.014692250151217435,-10,正常
P008,ユニットZ,2024-01-05,ライン1,121,122,54935.0,65076.0,75726.0,78362.0,22579.0,24858.0,production_cost_styleB_202401.csv,10141.0,2636.0,2279.0,153240.0,168296.0,15056.0,0.09825110937092144,1,正常
P009,製品P,2024-01-05,ライン1,151,144,134594.0,144125.0,54002.0,54878.0,43978.0,41934.0,production_cost_styleB_202401.csv,9531.0,876.0,-2044.0,232574.0,240937.0,8363.0,0.03595844763387137,-7,正常
P010,製品Q,2024-01-05,ライン1,85,88,61764.0,51825.0,64727.0,57792.0,23834.0,19792.0,production_cost_styleB_202401.csv,-9939.0,-6935.0,-4042.0,150325.0,129409.0,-20916.0,-0.1391385331781141,3,節約
P011,PartA,2024-01-05,ライン1,151,145,145118.0,129338.0,67013.0,68435.0,28022.0,26626.0,production_cost_styleB_202401.csv,-15780.0,1422.0,-1396.0,240153.0,224399.0,-15754.0,-0.06559984676435439,-6,正常
P012,PartB,2024-01-05,ライン1,97,100,62854.0,68212.0,57117.0,47568.0,41922.0,36124.0,production_cost_styleB_202401.csv,5358.0,-9549.0,-5798.0,161893.0,151904.0,-9989.0,-0.06170124712001136,3,正常
P013,PartC,2024-01-05,ライン1,89,85,65983.0,62285.0,20312.0,18441.0,22331.0,19048.0,production_cost_styleB_202401.csv,-3698.0,-1871.0,-3283.0,108626.0,99774.0,-8852.0,-0.08149061918877616,-4,正常
P014,SubAsmX,2024-01-05,ライン1,97,98,126866.0,129618.0,26198.0,27213.0,13585.0,15130.0,production_cost_styleB_202401.csv,2752.0,1015.0,1545.0,166649.0,171961.0,5312.0,0.03187537879015176,1,正常
P015,SubAsmY,2024-01-05,ライン1,148,118,166875.0,199765.0,63491.0,56957.0,32381.0,32655.0,production_cost_styleB_202401.csv,32890.0,-6534.0,274.0,262747.0,289377.0,26630.0,0.1013522514053443,-30,超過
P016,FinGoodA,2024-01-05,ライン1,147,140,90261.0,82172.0,28756.0,26453.0,16688.0,18575.0,production_cost_styleB_202401.csv,-8089.0,-2303.0,1887.0,135705.0,127200.0,-8505.0,-0.06267270918536531,-7,正常
P017,FinGoodB,2024-01-05,ライン1,142,134,143755.0,121155.0,55628.0,51282.0,17822.0,21021.0,production_cost_styleB_202401.csv,-22600.0,-4346.0,3199.0,217205.0,193458.0,-23747.0,-0.10932989572063258,-8,節約
P018,FinGoodC,2024-01-05,ライン1,135,131,179330.0,202538.0,46413.0,49217.0,27225.0,28253.0,production_cost_styleB_202401.csv,23208.0,2804.0,1028.0,252968.0,280008.0,27040.0,0.10689099016476392,-4,超過
P019,FinGoodD,2024-01-05,ライン1,126,137,80128.0,95151.0,38851.0,35610.0,48583.0,52372.0,production_cost_styleB_202401.csv,15023.0,-3241.0,3789.0,167562.0,183133.0,15571.0,0.0929267972451988,11,正常
P020,FinGoodE,2024-01-05,ライン1,175,184,98883.0,93544.0,36818.0,43181.0,41435.0,36459.0,production_cost_styleB_202401.csv,-5339.0,6363.0,-4976.0,177136.0,173184.0,-3952.0,-0.02231054105320206,9,正常
P001,部品A,2024-01-05,ライン2,189,199,54037.0,47761.0,63633.0,71210.0,47719.0,54042.0,production_cost_styleB_202401.csv,-6276.0,7577.0,6323.0,165389.0,173013.0,7624.0,0.04609738253450955,10,正常
P002,部品B,2024-01-05,ライン2,67,70,111371.0,99879.0,49958.0,53129.0,35333.0,38375.0,production_cost_styleB_202401.csv,-11492.0,3171.0,3042.0,196662.0,191383.0,-5279.0,-0.026843009834131657,3,正常
P003,部品C,2024-01-05,ライン2,146,138,121885.0,142381.0,44048.0,47426.0,30265.0,30793.0,production_cost_styleB_202401.csv,20496.0,3378.0,528.0,196198.0,220600.0,24402.0,0.12437435651739569,-8,超過
P004,部品D,2024-01-05,ライン2,142,150,139073.0,125067.0,74864.0,79796.0,14375.0,12456.0,production_cost_styleB_202401.csv,-14006.0,4932.0,-1919.0,228312.0,217319.0,-10993.0,-0.048149024142401624,8,正常
P005,部品E,2024-01-05,ライン2,61,62,147012.0,164431.0,78009.0,65713.0,23264.0,19529.0,production_cost_styleB_202401.csv,17419.0,-12296.0,-3735.0,248285.0,249673.0,1388.0,0.005590349799625431,1,正常
P006,ユニットX,2024-01-05,ライン2,106,106,137078.0,131109.0,54514.0,60453.0,27831.0,28817.0,production_cost_styleB_202401.csv,-5969.0,5939.0,986.0,219423.0,220379.0,956.0,0.004356881457276585,0,正常
P007,ユニットY,2024-01-05,ライン2,178,195,122416.0,102137.0,37726.0,42726.0,46822.0,51132.0,production_cost_styleB_202401.csv,-20279.0,5000.0,4310.0,206964.0,195995.0,-10969.0,-0.052999555478247425,17,正常
P008,ユニットZ,2024-01-05,ライン2,139,137,81030.0,79026.0,48976.0,52830.0,29047.0,26942.0,production_cost_styleB_202401.csv,-2004.0,3854.0,-2105.0,159053.0,158798.0,-255.0,-0.0016032391718483776,-2,正常
P009,製品P,2024-01-05,ライン2,126,110,53388.0,59795.0,40585.0,47564.0,14375.0,15757.0,production_cost_styleB_202401.csv,6407.0,6979.0,1382.0,108348.0,123116.0,14768.0,0.136301546867501,-16,超過
P010,製品Q,2024-01-05,ライン2,182,169,133977.0,128889.0,77508.0,67725.0,19274.0,20357.0,production_cost_styleB_202401.csv,-5088.0,-9783.0,1083.0,230759.0,216971.0,-13788.0,-0.05975064894543658,-13,正常
P011,PartA,2024-01-05,ライン2,160,167,182465.0,146296.0,46975.0,41616.0,27182.0,24772.0,production_cost_styleB_202401.csv,-36169.0,-5359.0,-2410.0,256622.0,212684.0,-43938.0,-0.1712168091589965,7,節約
P012,PartB,2024-01-05,ライン2,66,69,130533.0,110377.0,41948.0,44812.0,17883.0,17808.0,production_cost_styleB_202401.csv,-20156.0,2864.0,-75.0,190364.0,172997.0,-17367.0,-0.09123048475552101,3,正常
P013,PartC,2024-01-05,ライン2,130,132,138051.0,144532.0,40875.0,46005.0,43821.0,47431.0,production_cost_styleB_202401.csv,6481.0,5130.0,3610.0,222747.0,237968.0,15221.0,0.06833313131041047,2,正常
P014,SubAsmX,2024-01-05,ライン2,126,128,150817.0,127708.0,38791.0,36825.0,19543.0,16739.0,production_cost_styleB_202401.csv,-23109.0,-1966.0,-2804.0,209151.0,181272.0,-27879.0,-0.1332960397033722,2,節約
P015,SubAsmY,2024-01-05,ライン2,149,138,107556.0,115878.0,31145.0,32955.0,35420.0,42503.0,production_cost_styleB_202401.csv,8322.0,1810.0,7083.0,174121.0,191336.0,17215.0,0.09886802855485553,-11,正常
P016,FinGoodA,2024-01-05,ライン2,192,183,78065.0,89479.0,70519.0,83265.0,34776.0,34562.0,production_cost_styleB_202401.csv,11414.0,12746.0,-214.0,183360.0,207306.0,23946.0,0.1305955497382199,-9,超過
P017,FinGoodB,2024-01-05,ライン2,99,108,125816.0,121570.0,49698.0,56455.0,37388.0,37219.0,production_cost_styleB_202401.csv,-4246.0,6757.0,-169.0,212902.0,215244.0,2342.0,0.011000366365745742,9,正常
P018,FinGoodC,2024-01-05,ライン2,71,75,83079.0,76057.0,21962.0,24428.0,18994.0,19493.0,production_cost_styleB_202401.csv,-7022.0,2466.0,499.0,124035.0,119978.0,-4057.0,-0.0327085096948442,4,正常
P019,FinGoodD,2024-01-05,ライン2,176,162,67131.0,63556.0,66507.0,75089.0,42931.0,35060.0,production_cost_styleB_202401.csv,-3575.0,8582.0,-7871.0,176569.0,173705.0,-2864.0,-0.016220287819492665,-14,正常
P020,FinGoodE,2024-01-05,ライン2,162,177,65362.0,60074.0,69804.0,83746.0,40054.0,39248.0,production_cost_styleB_202401.csv,-5288.0,13942.0,-806.0,175220.0,183068.0,7848.0,0.04478940760187193,15,正常
P001,部品A,2024-01-05,ライン3,139,127,179794.0,158929.0,27043.0,29613.0,42476.0,45689.0,production_cost_styleC_202401.csv,-20865.0,2570.0,3213.0,249313.0,234231.0,-15082.0,-0.060494238166481494,-12,正常
P002,部品B,2024-01-05,ライン3,159,147,80993.0,76160.0,32417.0,29578.0,12374.0,12566.0,production_cost_styleC_202401.csv,-4833.0,-2839.0,192.0,125784.0,118304.0,-7480.0,-0.059467022832792725,-12,正常
P003,部品C,2024-01-05,ライン3,132,126,135910.0,157664.0,77144.0,86870.0,30577.0,26120.0,production_cost_styleC_202401.csv,21754.0,9726.0,-4457.0,243631.0,270654.0,27023.0,0.11091774035323912,-6,超過
P004,部品D,2024-01-05,ライン3,155,170,180057.0,162028.0,27613.0,29948.0,44643.0,50509.0,production_cost_styleC_202401.csv,-18029.0,2335.0,5866.0,252313.0,242485.0,-9828.0,-0.038951619615319066,15,正常
P005,部品E,2024-01-05,ライン3,150,152,90308.0,95135.0,44854.0,51673.0,28080.0,23509.0,production_cost_styleC_202401.csv,4827.0,6819.0,-4571.0,163242.0,170317.0,7075.0,0.04334056186520626,2,正常
P006,ユニットX,2024-01-05,ライン3,181,188,181598.0,187551.0,47282.0,54259.0,29522.0,33621.0,production_cost_styleC_202401.csv,5953.0,6977.0,4099.0,258402.0,275431.0,17029.0,0.06590119271522667,7,正常
P007,ユニットY,2024-01-05,ライン3,73,72,149622.0,151682.0,41493.0,36810.0,12533.0,12181.0,production_cost_styleC_202401.csv,2060.0,-4683.0,-352.0,203648.0,200673.0,-2975.0,-0.014608540226272785,-1,正常
P008,ユニットZ,2024-01-05,ライン3,104,100,92539.0,105584.0,52839.0,58932.0,15224.0,17624.0,production_cost_styleC_202401.csv,13045.0,6093.0,2400.0,160602.0,182140.0,21538.0,0.13410791895493207,-4,超過
P009,製品P,2024-01-05,ライン3,62,53,175505.0,151495.0,20977.0,20612.0,47177.0,56459.0,production_cost_styleC_202401.csv,-24010.0,-365.0,9282.0,243659.0,228566.0,-15093.0,-0.06194312543349517,-9,正常
P010,製品Q,2024-01-05,ライン3,159,164,69787.0,81866.0,59000.0,53667.0,16359.0,17371.0,production_cost_styleC_202401.csv,12079.0,-5333.0,1012.0,145146.0,152904.0,7758.0,0.05344963002769625,5,正常
P011,PartA,2024-01-05,ライン3,114,98,147337.0,160655.0,23107.0,25466.0,35024.0,34033.0,production_cost_styleC_202401.csv,13318.0,2359.0,-991.0,205468.0,220154.0,14686.0,0.07147585025405416,-16,正常
P012,PartB,2024-01-05,ライン3,73,65,121521.0,130270.0,27962.0,22473.0,19048.0,20538.0,production_cost_styleC_202401.csv,8749.0,-5489.0,1490.0,168531.0,173281.0,4750.0,0.028184725658780878,-8,正常
P013,PartC,2024-01-05,ライン3,80,78,69826.0,76272.0,24250.0,20393.0,25323.0,23432.0,production_cost_styleC_202401.csv,6446.0,-3857.0,-1891.0,119399.0,120097.0,698.0,0.005845945108417993,-2,正常
P014,SubAsmX,2024-01-05,ライン3,126,132,162974.0,139691.0,27989.0,28330.0,49718.0,39943.0,production_cost_styleC_202401.csv,-23283.0,341.0,-9775.0,240681.0,207964.0,-32717.0,-0.13593511743760414,6,節約
P015,SubAsmY,2024-01-05,ライン3,92,96,144212.0,154974.0,29082.0,33270.0,26468.0,22093.0,production_cost_styleC_202401.csv,10762.0,4188.0,-4375.0,199762.0,210337.0,10575.0,0.05293799621549644,4,正常
P016,FinGoodA,2024-01-05,ライン3,75,69,159501.0,178072.0,41092.0,36947.0,27176.0,28748.0,production_cost_styleC_202401.csv,18571.0,-4145.0,1572.0,227769.0,243767.0,15998.0,0.07023782867730025,-6,正常
P017,FinGoodB,2024-01-05,ライン3,113,115,141139.0,160779.0,66738.0,70967.0,37619.0,34634.0,production_cost_styleC_202401.csv,19640.0,4229.0,-2985.0,245496.0,266380.0,20884.0,0.0850685958223352,2,正常
P018,FinGoodC,2024-01-05,ライン3,182,170,108763.0,121543.0,58770.0,52643.0,41352.0,39465.0,production_cost_styleC_202401.csv,12780.0,-6127.0,-1887.0,208885.0,213651.0,4766.0,0.022816382219881755,-12,正常
P019,FinGoodD,2024-01-05,ライン3,111,113,129243.0,151676.0,78662.0,67082.0,49475.0,56616.0,production_cost_styleC_202401.csv,22433.0,-11580.0,7141.0,257380.0,275374.0,17994.0,0.06991219208951745,2,正常
P020,FinGoodE,2024-01-05,ライン3,195,196,75916.0,62949.0,48261.0,49947.0,49495.0,39869.0,production_cost_styleC_202401.csv,-12967.0,1686.0,-9626.0,173672.0,152765.0,-20907.0,-0.12038209959003178,1,節約
P001,部品A,2024-01-06,ライン1,105,75,168393.0,168464.0,50397.0,48692.0,35143.0,37980.0,production_cost_styleC_202401.csv,71.0,-1705.0,2837.0,253933.0,255136.0,1203.0,0.004737470120071042,-30,正常
P002,部品B,2024-01-06,ライン1,71,71,72902.0,85177.0,25016.0,29762.0,13161.0,11347.0,production_cost_styleC_202401.csv,12275.0,4746.0,-1814.0,111079.0,126286.0,15207.0,0.1369025648412391,0,超過
P003,部品C,2024-01-06,ライン1,133,136,175179.0,189101.0,60863.0,66462.0,12645.0,14397.0,production_cost_styleC_202401.csv,13922.0,5599.0,1752.0,248687.0,269960.0,21273.0,0.08554126271176217,3,正常
P004,部品D,2024-01-06,ライン1,64,69,67398.0,71875.0,56738.0,60325.0,12201.0,10618.0,production_cost_styleC_202401.csv,4477.0,3587.0,-1583.0,136337.0,142818.0,6481.0,0.04753661881954275,5,正常
P005,部品E,2024-01-06,ライン1,53,55,74575.0,83016.0,77181.0,83997.0,30920.0,26801.0,production_cost_styleC_202401.csv,8441.0,6816.0,-4119.0,182676.0,193814.0,11138.0,0.0609713372309444,2,正常
P006,ユニットX,2024-01-06,ライン1,82,88,159940.0,149385.0,27083.0,26318.0,45996.0,46435.0,production_cost_styleC_202401.csv,-10555.0,-765.0,439.0,233019.0,222138.0,-10881.0,-0.04669576300645012,6,正常
P007,ユニットY,2024-01-06,ライン1,117,118,61561.0,61551.0,47312.0,48578.0,24405.0,23113.0,production_cost_styleC_202401.csv,-10.0,1266.0,-1292.0,133278.0,133242.0,-36.0,-0.0002701120965200558,1,正常
P008,ユニットZ,2024-01-06,ライン1,115,124,151118.0,121050.0,26920.0,30782.0,39631.0,31900.0,production_cost_styleC_202401.csv,-30068.0,3862.0,-7731.0,217669.0,183732.0,-33937.0,-0.15591103923847677,9,節約
P009,製品P,2024-01-06,ライン1,61,59,72513.0,74046.0,75870.0,88432.0,44299.0,48564.0,production_cost_styleC_202401.csv,1533.0,12562.0,4265.0,192682.0,211042.0,18360.0,0.09528653428965861,-2,正常
P010,製品Q,2024-01-06,ライン1,157,149,187378.0,192740.0,39196.0,33229.0,43040.0,46024.0,production_cost_styleC_202401.csv,5362.0,-5967.0,2984.0,269614.0,271993.0,2379.0,0.00882372577091694,-8,正常
P011,PartA,2024-01-06,ライン1,63,66,197212.0,194459.0,77245.0,70519.0,12757.0,14517.0,production_cost_styleC_202401.csv,-2753.0,-6726.0,1760.0,287214.0,279495.0,-7719.0,-0.026875430863398025,3,正常
P012,PartB,2024-01-06,ライン1,133,108,105338.0,115432.0,37496.0,33635.0,41380.0,39200.0,production_cost_styleC_202401.csv,10094.0,-3861.0,-2180.0,184214.0,188267.0,4053.0,0.022001585112966442,-25,正常
P013,PartC,2024-01-06,ライン1,176,185,159870.0,137524.0,52794.0,61925.0,41839.0,33871.0,production_cost_styleC_202401.csv,-22346.0,9131.0,-7968.0,254503.0,233320.0,-21183.0,-0.08323281061519903,9,正常
P014,SubAsmX,2024-01-06,ライン1,188,200,181580.0,193005.0,77059.0,87817.0,10058.0,10973.0,production_cost_styleC_202401.csv,11425.0,10758.0,915.0,268697.0,291795.0,23098.0,0.08596299921472886,12,正常
P015,SubAsmY,2024-01-06,ライン1,76,83,112972.0,96812.0,77671.0,70831.0,48902.0,39981.0,production_cost_styleC_202401.csv,-16160.0,-6840.0,-8921.0,239545.0,207624.0,-31921.0,-0.13325679934876536,7,節約
P016,FinGoodA,2024-01-06,ライン1,109,109,155127.0,129370.0,42350.0,35499.0,48982.0,41802.0,production_cost_styleC_202401.csv,-25757.0,-6851.0,-7180.0,246459.0,206671.0,-39788.0,-0.16143861656502703,0,節約
P017,FinGoodB,2024-01-06,ライン1,150,126,115247.0,104229.0,77853.0,72092.0,19471.0,21814.0,production_cost_styleC_202401.csv,-11018.0,-5761.0,2343.0,212571.0,198135.0,-14436.0,-0.06791142724078073,-24,正常
P018,FinGoodC,2024-01-06,ライン1,133,126,61203.0,63277.0,32163.0,27730.0,41197.0,35667.0,production_cost_styleC_202401.csv,2074.0,-4433.0,-5530.0,134563.0,126674.0,-7889.0,-0.0586268142059853,-7,正常
P019,FinGoodD,2024-01-06,ライン1,169,156,103743.0,102222.0,66220.0,75557.0,28077.0,23477.0,production_cost_styleC_202401.csv,-1521.0,9337.0,-4600.0,198040.0,201256.0,3216.0,0.01623914360735205,-13,正常
P020,FinGoodE,2024-01-06,ライン1,127,132,56049.0,46885.0,70155.0,63090.0,23112.0,21778.0,production_cost_styleC_202401.csv,-9164.0,-7065.0,-1334.0,149316.0,131753.0,-17563.0,-0.11762302767285489,5,節約
P001,部品A,2024-01-06,ライン2,181,140,173013.0,197554.0,30432.0,31113.0,48084.0,49048.0,production_cost_styleC_202401.csv,24541.0,681.0,964.0,251529.0,277715.0,26186.0,0.10410727987627669,-41,超過
P002,部品B,2024-01-06,ライン2,74,78,70969.0,84668.0,20717.0,17657.0,43215.0,48810.0,production_cost_styleC_202401.csv,13699.0,-3060.0,5595.0,134901.0,151135.0,16234.0,0.12034010125944211,4,超過
P003,部品C,2024-01-06,ライン2,145,157,62606.0,51963.0,55167.0,66138.0,46697.0,41051.0,production_cost_styleC_202401.csv,-10643.0,10971.0,-5646.0,164470.0,159152.0,-5318.0,-0.03233416428527999,12,正常
P004,部品D,2024-01-06,ライン2,163,149,177091.0,208421.0,68533.0,56215.0,14901.0,17429.0,production_cost_styleC_202401.csv,31330.0,-12318.0,2528.0,260525.0,282065.0,21540.0,0.08267920545053258,-14,正常
P005,部品E,2024-01-06,ライン2,160,156,54422.0,48212.0,60993.0,53360.0,16912.0,15423.0,production_cost_styleC_202401.csv,-6210.0,-7633.0,-1489.0,132327.0,116995.0,-15332.0,-0.11586448721727237,-4,節約
P006,ユニットX,2024-01-06,ライン2,88,75,86868.0,88629.0,37706.0,31085.0,26480.0,24147.0,production_cost_styleC_202401.csv,1761.0,-6621.0,-2333.0,151054.0,143861.0,-7193.0,-0.04761873237385306,-13,正常
P007,ユニットY,2024-01-06,ライン2,85,87,169580.0,172541.0,34949.0,28232.0,49763.0,47425.0,production_cost_styleC_202401.csv,2961.0,-6717.0,-2338.0,254292.0,248198.0,-6094.0,-0.023964576156544445,2,正常
P008,ユニットZ,2024-01-06,ライン2,141,148,101605.0,92275.0,53939.0,43714.0,22864.0,23752.0,production_cost_styleC_202401.csv,-9330.0,-10225.0,888.0,178408.0,159741.0,-18667.0,-0.10463095825299314,7,節約
P009,製品P,2024-01-06,ライン2,57,60,58789.0,65064.0,79492.0,95378.0,31177.0,37088.0,production_cost_styleC_202401.csv,6275.0,15886.0,5911.0,169458.0,197530.0,28072.0,0.1656575670667658,3,超過
P010,製品Q,2024-01-06,ライン2,75,71,130053.0,143790.0,67474.0,79560.0,39482.0,40678.0,production_cost_styleC_202401.csv,13737.0,12086.0,1196.0,237009.0,264028.0,27019.0,0.1139998902995245,-4,超過
P011,PartA,2024-01-06,ライン2,149,159,176783.0,198436.0,30566.0,32982.0,33701.0,39281.0,production_cost_styleC_202401.csv,21653.0,2416.0,5580.0,241050.0,270699.0,29649.0,0.12299937772246422,10,超過
P012,PartB,2024-01-06,ライン2,57,55,135148.0,153349.0,28526.0,32068.0,47935.0,56954.0,production_cost_styleC_202401.csv,18201.0,3542.0,9019.0,211609.0,242371.0,30762.0,0.14537188871928888,-2,超過
P013,PartC,2024-01-06,ライン2,188,187,63539.0,64211.0,33957.0,27175.0,18752.0,21887.0,production_cost_styleC_202401.csv,672.0,-6782.0,3135.0,116248.0,113273.0,-2975.0,-0.02559183813915078,-1,正常
P014,SubAsmX,2024-01-06,ライン2,101,97,76619.0,63120.0,68145.0,58543.0,44729.0,48391.0,production_cost_styleC_202401.csv,-13499.0,-9602.0,3662.0,189493.0,170054.0,-19439.0,-0.10258426432638673,-4,節約
P015,SubAsmY,2024-01-06,ライン2,86,91,179100.0,210760.0,77634.0,74391.0,24944.0,20963.0,production_cost_styleC_202401.csv,31660.0,-3243.0,-3981.0,281678.0,306114.0,24436.0,0.08675153899133052,5,正常
P016,FinGoodA,2024-01-06,ライン2,127,139,159853.0,159034.0,46212.0,42835.0,35571.0,38518.0,production_cost_styleC_202401.csv,-819.0,-3377.0,2947.0,241636.0,240387.0,-1249.0,-0.005168931781688159,12,正常
P017,FinGoodB,2024-01-06,ライン2,193,209,168049.0,146226.0,33394.0,30814.0,33558.0,36088.0,production_cost_styleC_202401.csv,-21823.0,-2580.0,2530.0,235001.0,213128.0,-21873.0,-0.09307619967574605,16,正常
P018,FinGoodC,2024-01-06,ライン2,82,73,155301.0,172125.0,54370.0,55838.0,44030.0,38431.0,production_cost_styleC_202401.csv,16824.0,1468.0,-5599.0,253701.0,266394.0,12693.0,0.05003133610037012,-9,正常
P019,FinGoodD,2024-01-06,ライン2,131,143,83134.0,71184.0,53933.0,59226.0,47468.0,42493.0,production_cost_styleC_202401.csv,-11950.0,5293.0,-4975.0,184535.0,172903.0,-11632.0,-0.06303411276993524,12,正常
P020,FinGoodE,2024-01-06,ライン2,131,141,63309.0,73100.0,62538.0,61203.0,35564.0,32224.0,production_cost_styleC_202401.csv,9791.0,-1335.0,-3340.0,161411.0,166527.0,5116.0,0.03169548543779544,10,正常
P001,部品A,2024-01-06,ライン3,113,109,168053.0,163900.0,63225.0,61193.0,11926.0,10334.0,production_cost_styleC_202401.csv,-4153.0,-2032.0,-1592.0,243204.0,235427.0,-7777.0,-0.03197727011068897,-4,正常
P002,部品B,2024-01-06,ライン3,155,151,131904.0,151111.0,26086.0,27661.0,29180.0,31364.0,production_cost_styleC_202401.csv,19207.0,1575.0,2184.0,187170.0,210136.0,22966.0,0.12270128759950846,-4,超過
P003,部品C,2024-01-06,ライン3,91,96,55012.0,46314.0,21205.0,19863.0,20445.0,23618.0,production_cost_styleC_202401.csv,-8698.0,-1342.0,3173.0,96662.0,89795.0,-6867.0,-0.07104136061740912,5,正常
P004,部品D,2024-01-06,ライン3,91,91,184719.0,193116.0,25586.0,25410.0,33761.0,27428.0,production_cost_styleC_202401.csv,8397.0,-176.0,-6333.0,244066.0,245954.0,1888.0,0.007735612498258668,0,正常
P005,部品E,2024-01-06,ライン3,92,90,58033.0,55927.0,39866.0,40729.0,48976.0,57313.0,production_cost_styleC_202401.csv,-2106.0,863.0,8337.0,146875.0,153969.0,7094.0,0.0482995744680851,-2,正常
P006,ユニットX,2024-01-06,ライン3,188,179,85632.0,97273.0,22978.0,19794.0,32871.0,31041.0,production_cost_styleC_202401.csv,11641.0,-3184.0,-1830.0,141481.0,148108.0,6627.0,0.046840211759882955,-9,正常
P007,ユニットY,2024-01-06,ライン3,159,144,143764.0,126912.0,48820.0,51518.0,13879.0,16528.0,production_cost_styleC_202401.csv,-16852.0,2698.0,2649.0,206463.0,194958.0,-11505.0,-0.05572427020822133,-15,正常
P008,ユニットZ,2024-01-06,ライン3,171,164,109620.0,91692.0,49346.0,50217.0,36442.0,31848.0,production_cost_styleC_202401.csv,-17928.0,871.0,-4594.0,195408.0,173757.0,-21651.0,-0.11079894374846475,-7,節約
P009,製品P,2024-01-06,ライン3,147,145,89494.0,81209.0,47903.0,39504.0,19050.0,20972.0,production_cost_styleC_202401.csv,-8285.0,-8399.0,1922.0,156447.0,141685.0,-14762.0,-0.09435783364334248,-2,正常
P010,製品Q,2024-01-06,ライン3,74,58,131217.0,134031.0,78242.0,88908.0,33589.0,37867.0,production_cost_styleC_202401.csv,2814.0,10666.0,4278.0,243048.0,260806.0,17758.0,0.07306375695335901,-16,正常
P011,PartA,2024-01-06,ライン3,157,162,190454.0,175130.0,54363.0,52075.0,19426.0,22176.0,production_cost_styleC_202401.csv,-15324.0,-2288.0,2750.0,264243.0,249381.0,-14862.0,-0.056243684790136354,5,正常
P012,PartB,2024-01-06,ライン3,58,62,170068.0,144236.0,60652.0,66892.0,34811.0,30256.0,production_cost_styleC_202401.csv,-25832.0,6240.0,-4555.0,265531.0,241384.0,-24147.0,-0.0909385344837326,4,正常
P013,PartC,2024-01-06,ライン3,92,97,68928.0,67147.0,45402.0,54433.0,49531.0,52052.0,production_cost_styleC_202401.csv,-1781.0,9031.0,2521.0,163861.0,173632.0,9771.0,0.05962980819108879,5,正常
P014,SubAsmX,2024-01-06,ライン3,116,121,171102.0,174664.0,25222.0,28820.0,32255.0,32509.0,production_cost_styleC_202401.csv,3562.0,3598.0,254.0,228579.0,235993.0,7414.0,0.032435175584808754,5,正常
P015,SubAsmY,2024-01-06,ライン3,53,54,128384.0,110318.0,45176.0,46765.0,26578.0,29325.0,production_cost_styleC_202401.csv,-18066.0,1589.0,2747.0,200138.0,186408.0,-13730.0,-0.0686026641617284,1,正常
P016,FinGoodA,2024-01-06,ライン3,75,75,65149.0,61080.0,37166.0,35841.0,31425.0,29955.0,production_cost_styleC_202401.csv,-4069.0,-1325.0,-1470.0,133740.0,126876.0,-6864.0,-0.05132346343651862,0,正常
