work_date,worker_id,line,process,production_qty,defect_qty,work_hours,overtime_hours,defect_rate,productivity,performance_flag,source_file
2024-01-14,WRK-001,LINE-D,梱包,98,5,8.2,1.1,0.05102040816326531,11.951219512195124,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-002,LINE-B,梱包,61,6,8.5,2.4,0.09836065573770492,7.176470588235294,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-003,LINE-A,組立,108,2,7.5,2.4,0.018518518518518517,14.4,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-004,LINE-B,梱包,121,5,6.4,0.0,0.04132231404958678,18.90625,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-005,LINE-C,梱包,132,12,7.1,0.4,0.09090909090909091,18.591549295774648,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-006,LINE-B,梱包,154,13,6.4,0.3,0.08441558441558442,24.0625,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-007,LINE-A,検査,138,0,7.2,1.2,0.0,19.166666666666668,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-008,LINE-A,溶接,186,16,6.7,1.1,0.08602150537634409,27.761194029850746,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-009,LINE-B,検査,117,4,8.0,0.2,0.03418803418803419,14.625,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-010,LINE-D,検査,147,4,7.9,0.2,0.027210884353741496,18.60759493670886,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-011,LINE-C,溶接,200,15,8.4,0.6,0.075,23.80952380952381,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-012,LINE-A,溶接,117,0,9.8,1.0,0.0,11.938775510204081,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-013,LINE-D,検査,152,10,7.7,2.5,0.06578947368421052,19.74025974025974,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-014,LINE-B,検査,122,9,9.8,0.6,0.07377049180327869,12.448979591836734,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-015,LINE-C,溶接,141,5,7.2,2.1,0.03546099290780142,19.583333333333332,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-016,LINE-D,溶接,123,6,7.1,2.4,0.04878048780487805,17.323943661971832,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-017,LINE-C,組立,184,6,8.4,1.6,0.03260869565217391,21.904761904761905,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-018,LINE-A,梱包,93,7,9.2,2.5,0.07526881720430108,10.108695652173914,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-019,LINE-A,梱包,167,4,8.5,0.7,0.023952095808383235,19.647058823529413,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-020,LINE-B,梱包,136,1,7.8,1.8,0.007352941176470588,17.435897435897438,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-021,LINE-D,梱包,179,1,9.2,1.1,0.00558659217877095,19.456521739130437,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-022,LINE-A,組立,103,10,8.7,0.5,0.0970873786407767,11.839080459770116,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-023,LINE-A,梱包,124,12,7.7,0.0,0.0967741935483871,16.103896103896105,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-024,LINE-C,溶接,170,16,8.2,2.1,0.09411764705882353,20.731707317073173,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-025,LINE-B,梱包,135,6,7.9,2.0,0.044444444444444446,17.088607594936708,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-026,LINE-B,検査,46,3,6.4,1.2,0.06521739130434782,7.1875,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-027,LINE-A,組立,76,5,7.2,1.4,0.06578947368421052,10.555555555555555,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-028,LINE-B,梱包,129,7,6.4,2.2,0.05426356589147287,20.15625,高生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-029,LINE-D,検査,57,2,6.2,2.1,0.03508771929824561,9.193548387096774,低生産性,worker_prod_styleC_202401.csv
2024-01-14,WRK-030,LINE-A,検査,67,5,9.2,2.8,0.07462686567164178,7.282608695652175,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-001,LINE-B,溶接,181,5,7.3,1.3,0.027624309392265192,24.794520547945208,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-002,LINE-D,溶接,143,10,6.7,1.9,0.06993006993006994,21.34328358208955,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-003,LINE-D,梱包,47,4,9.5,1.3,0.0851063829787234,4.947368421052632,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-004,LINE-D,梱包,41,1,6.8,2.3,0.024390243902439025,6.029411764705882,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-005,LINE-A,組立,177,5,7.5,0.6,0.02824858757062147,23.6,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-006,LINE-A,検査,165,16,9.9,0.9,0.09696969696969697,16.666666666666664,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-007,LINE-D,梱包,190,3,7.4,2.5,0.015789473684210527,25.675675675675674,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-008,LINE-B,検査,197,18,6.3,0.4,0.09137055837563451,31.269841269841272,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-009,LINE-A,溶接,118,1,6.7,2.1,0.00847457627118644,17.611940298507463,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-010,LINE-D,梱包,192,4,8.3,1.3,0.020833333333333332,23.132530120481924,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-011,LINE-D,溶接,182,5,8.0,0.4,0.027472527472527472,22.75,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-012,LINE-C,梱包,198,1,9.5,2.9,0.005050505050505051,20.842105263157894,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-013,LINE-D,溶接,89,6,9.9,1.5,0.06741573033707865,8.98989898989899,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-014,LINE-D,梱包,165,13,8.8,1.3,0.07878787878787878,18.75,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-015,LINE-B,組立,184,0,9.2,0.7,0.0,20.0,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-016,LINE-A,検査,97,8,7.2,2.3,0.08247422680412371,13.472222222222221,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-017,LINE-D,組立,186,3,7.1,1.6,0.016129032258064516,26.19718309859155,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-018,LINE-C,組立,152,6,10.0,0.3,0.039473684210526314,15.2,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-019,LINE-B,検査,48,3,7.1,2.6,0.0625,6.760563380281691,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-020,LINE-A,梱包,70,3,6.8,2.2,0.04285714285714286,10.294117647058824,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-021,LINE-C,梱包,82,2,9.1,2.4,0.024390243902439025,9.010989010989011,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-022,LINE-A,検査,176,8,8.4,0.5,0.045454545454545456,20.952380952380953,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-023,LINE-C,検査,186,8,9.8,1.5,0.043010752688172046,18.97959183673469,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-024,LINE-A,溶接,145,14,6.2,0.8,0.09655172413793103,23.387096774193548,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-025,LINE-B,溶接,103,2,8.8,2.5,0.019417475728155338,11.704545454545453,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-026,LINE-D,梱包,76,4,8.5,1.1,0.05263157894736842,8.941176470588236,低生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-027,LINE-A,組立,143,8,9.0,2.1,0.055944055944055944,15.88888888888889,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-028,LINE-C,梱包,164,10,8.3,2.6,0.06097560975609756,19.75903614457831,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-029,LINE-A,梱包,131,13,6.3,1.6,0.09923664122137404,20.793650793650794,高生産性,worker_prod_styleC_202401.csv
2024-01-15,WRK-030,LINE-B,梱包,94,7,7.1,2.5,0.07446808510638298,13.23943661971831,低生産性,worker_prod_styleC_202401.csv
