property_id,property_name,area,property_type,cost_category,occurrence_date,cost_amount,vendor_name,is_urgent,cost_per_unit_flag,is_repair,source_file
P042,港区テナントビル042号,港区,テナントビル,管理費,2024-01-25,100096,グリーン清掃,False,中額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,定期修繕,2024-01-27,620306,東和修繕,False,高額,True,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,清掃費,2024-01-02,78148,ハウスケア,False,少額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,設備点検,2024-01-21,74959,クリーンプロ,False,少額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,管理費,2024-01-09,161280,鈴木メンテナンス,False,中額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,清掃費,2024-01-25,53652,関東メンテ,False,少額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,緊急修繕,2024-01-14,753629,田中設備,True,高額,True,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,緊急修繕,2024-01-13,722768,東和修繕,False,高額,True,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,清掃費,2024-01-14,51842,東和修繕,False,少額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,清掃費,2024-01-30,76077,サンライズ不動産管理,False,少額,False,maintenance_C_202401.csv
P043,品川区戸建て043号,品川区,戸建て,管理費,2024-01-11,142421,スターハウス,False,中額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,清掃費,2024-01-09,34561,東京管理サービス,False,少額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,管理費,2024-01-31,111864,クリーンプロ,False,中額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,緊急修繕,2024-01-30,839484,スターハウス,False,高額,True,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,管理費,2024-01-03,90222,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,清掃費,2024-01-20,78623,田中設備,False,少額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,清掃費,2024-01-12,40077,スターハウス,False,少額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,定期修繕,2024-01-25,655178,田中設備,False,高額,True,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,清掃費,2024-01-22,71207,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,緊急修繕,2024-01-30,603473,山田建設,False,高額,True,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,定期修繕,2024-01-05,623285,関東メンテ,False,高額,True,maintenance_C_202401.csv
P044,目黒区マンション044号,目黒区,マンション,清掃費,2024-01-19,45435,グリーン清掃,False,少額,False,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,管理費,2024-01-22,133778,フジ設備管理,False,中額,False,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,緊急修繕,2024-01-07,216187,グリーン清掃,False,中額,True,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,緊急修繕,2024-01-19,410312,ハウスケア,False,中額,True,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,定期修繕,2024-01-22,479052,関東メンテ,False,中額,True,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,定期修繕,2024-01-31,227257,ABC修繕,False,中額,True,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,定期修繕,2024-01-07,348235,クリーンプロ,False,中額,True,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,清掃費,2024-01-05,33445,田中設備,False,少額,False,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,設備点検,2024-01-03,115009,田中設備,False,中額,False,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,清掃費,2024-01-06,47009,スターハウス,False,少額,False,maintenance_C_202401.csv
P045,渋谷区アパート045号,渋谷区,アパート,管理費,2024-01-23,67235,グリーン清掃,False,少額,False,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,設備点検,2024-01-31,123859,スターハウス,False,中額,False,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,定期修繕,2024-01-23,235300,ミドリ建築,False,中額,True,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,設備点検,2024-01-17,47263,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,管理費,2024-01-24,185817,東京管理サービス,False,中額,False,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,緊急修繕,2024-01-26,425310,ハウスケア,True,中額,True,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,定期修繕,2024-01-03,462831,関東メンテ,False,中額,True,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,緊急修繕,2024-01-31,245381,フジ設備管理,False,中額,True,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,設備点検,2024-01-20,75972,東京管理サービス,False,少額,False,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,緊急修繕,2024-01-14,1198784,フジ設備管理,True,高額,True,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,定期修繕,2024-01-22,720556,スターハウス,False,高額,True,maintenance_C_202401.csv
P046,新宿区テナントビル046号,新宿区,テナントビル,定期修繕,2024-01-11,279516,フジ設備管理,False,中額,True,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,管理費,2024-01-23,180557,ハウスケア,False,中額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,設備点検,2024-01-19,77967,フジ設備管理,False,少額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,緊急修繕,2024-01-27,1092808,クリーンプロ,False,高額,True,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,清掃費,2024-01-18,68985,サンライズ不動産管理,False,少額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,管理費,2024-01-26,65705,東京管理サービス,False,少額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,清掃費,2024-01-01,84476,サンライズ不動産管理,False,少額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,清掃費,2024-01-02,56741,田中設備,False,少額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,設備点検,2024-01-20,58830,田中設備,False,少額,False,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,緊急修繕,2024-01-18,804294,東京管理サービス,False,高額,True,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,緊急修繕,2024-01-21,1159991,田中設備,False,高額,True,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,定期修繕,2024-01-24,589131,鈴木メンテナンス,False,高額,True,maintenance_C_202401.csv
P047,港区戸建て047号,港区,戸建て,緊急修繕,2024-01-13,1022871,鈴木メンテナンス,False,高額,True,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,緊急修繕,2024-01-09,478110,サンライズ不動産管理,False,中額,True,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,設備点検,2024-01-12,101186,サンライズ不動産管理,False,中額,False,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,緊急修繕,2024-01-20,1123061,ミドリ建築,True,高額,True,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,設備点検,2024-01-08,99930,ABC修繕,False,少額,False,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,定期修繕,2024-01-27,711680,田中設備,False,高額,True,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,管理費,2024-01-05,63248,グリーン清掃,False,少額,False,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,清掃費,2024-01-11,91680,グリーン清掃,False,少額,False,maintenance_C_202401.csv
P048,品川区マンション048号,品川区,マンション,設備点検,2024-01-18,41071,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,設備点検,2024-01-14,77827,鈴木メンテナンス,False,少額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,清掃費,2024-01-28,96093,サンライズ不動産管理,False,少額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,設備点検,2024-01-23,76663,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,設備点検,2024-01-24,129181,スターハウス,False,中額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,管理費,2024-01-12,83728,鈴木メンテナンス,False,少額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,清掃費,2024-01-13,78915,クリーンプロ,False,少額,False,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,緊急修繕,2024-01-18,846732,ABC修繕,False,高額,True,maintenance_C_202401.csv
P049,目黒区アパート049号,目黒区,アパート,設備点検,2024-01-07,106731,ミドリ建築,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,緊急修繕,2024-01-02,785426,関東メンテ,False,高額,True,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,設備点検,2024-01-02,104205,東和修繕,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,設備点検,2024-01-23,79294,サンライズ不動産管理,False,少額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,管理費,2024-01-25,146562,田中設備,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,管理費,2024-01-17,159193,スターハウス,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,緊急修繕,2024-01-05,135883,グリーン清掃,False,中額,True,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,設備点検,2024-01-28,115711,ABC修繕,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,管理費,2024-01-05,175946,東京管理サービス,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,設備点検,2024-01-29,122447,東和修繕,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,設備点検,2024-01-10,141529,ニッケン建設,False,中額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,清掃費,2024-01-13,49369,ニッケン建設,False,少額,False,maintenance_C_202401.csv
P050,渋谷区テナントビル050号,渋谷区,テナントビル,定期修繕,2024-01-20,133104,スターハウス,False,中額,True,maintenance_C_202401.csv
