harvest_date,record_id,farm_id,farm_name,crop,harvest_qty,grade_a_qty,defect_qty,inspector_id,grade_a_rate,defect_rate,quality_flag,source_file
2024-01-15,REC-0356,FARM-B,農場B,レタス,409.0,340.0,2.8,INS-04,0.8312958435207825,0.006845965770171149,優良,harvest_styleC.csv
2024-01-16,REC-0357,FARM-B,農場B,ピーマン,158.9,104.7,11.4,INS-04,0.658904971680302,0.07174323473882946,合格,harvest_styleC.csv
2024-01-03,REC-0358,FARM-D,農場D,ほうれん草,265.7,106.5,13.5,INS-04,0.4008280015054573,0.050809183289424166,要改善,harvest_styleC.csv
2024-01-18,REC-0359,FARM-A,農場A,ピーマン,365.7,297.1,21.7,INS-01,0.8124145474432596,0.059338255400601586,優良,harvest_styleC.csv
2024-01-04,REC-0360,FARM-B,農場B,ピーマン,124.9,76.5,7.0,INS-04,0.6124899919935949,0.05604483586869495,合格,harvest_styleC.csv
2024-01-11,REC-0361,FARM-D,農場D,トマト,54.7,14.2,2.8,INS-05,0.2595978062157221,0.05118829981718464,要改善,harvest_styleC.csv
2024-01-18,REC-0362,FARM-B,農場B,レタス,218.4,101.1,14.8,INS-05,0.4629120879120879,0.06776556776556776,要改善,harvest_styleC.csv
2024-01-05,REC-0363,FARM-C,農場C,トマト,267.2,78.9,24.6,INS-01,0.29528443113772457,0.09206586826347306,要改善,harvest_styleC.csv
2024-01-04,REC-0364,FARM-B,農場B,ピーマン,190.4,86.7,3.9,INS-04,0.45535714285714285,0.020483193277310924,要改善,harvest_styleC.csv
2024-01-12,REC-0365,FARM-D,農場D,トマト,247.2,172.2,7.9,INS-03,0.6966019417475728,0.031957928802589,合格,harvest_styleC.csv
2024-01-02,REC-0366,FARM-A,農場A,トマト,432.1,280.0,29.3,INS-02,0.6479981485767183,0.06780837769034945,合格,harvest_styleC.csv
2024-01-08,REC-0367,FARM-B,農場B,ほうれん草,122.1,68.4,11.7,INS-02,0.5601965601965603,0.09582309582309582,要改善,harvest_styleC.csv
2024-01-13,REC-0368,FARM-B,農場B,キュウリ,338.2,146.1,1.0,INS-05,0.43199290360733295,0.0029568302779420462,要改善,harvest_styleC.csv
2024-01-07,REC-0369,FARM-D,農場D,ほうれん草,243.3,1.1,5.2,INS-03,0.004521167283189478,0.02137279079325935,要改善,harvest_styleC.csv
2024-01-03,REC-0370,FARM-A,農場A,ほうれん草,134.1,43.7,6.1,INS-03,0.32587621178225207,0.04548844146159582,要改善,harvest_styleC.csv
2024-01-16,REC-0371,FARM-C,農場C,ほうれん草,224.9,88.3,2.6,INS-03,0.3926189417518897,0.011560693641618497,要改善,harvest_styleC.csv
2024-01-15,REC-0372,FARM-B,農場B,ピーマン,463.4,273.5,31.1,INS-03,0.5902028485110057,0.06711264566249461,要改善,harvest_styleC.csv
2024-01-04,REC-0373,FARM-B,農場B,ピーマン,102.6,38.3,1.5,INS-04,0.3732943469785575,0.014619883040935673,要改善,harvest_styleC.csv
2024-01-14,REC-0374,FARM-B,農場B,ほうれん草,222.7,41.4,14.2,INS-02,0.18590031432420295,0.06376290974405029,要改善,harvest_styleC.csv
2024-01-18,REC-0375,FARM-B,農場B,レタス,180.0,33.7,15.2,INS-05,0.18722222222222223,0.08444444444444445,要改善,harvest_styleC.csv
2024-01-02,REC-0376,FARM-C,農場C,トマト,268.1,52.3,10.3,INS-05,0.1950764640059679,0.038418500559492724,要改善,harvest_styleC.csv
2024-01-17,REC-0377,FARM-D,農場D,レタス,358.1,148.8,30.1,INS-04,0.41552638927673835,0.08405473331471656,要改善,harvest_styleC.csv
2024-01-06,REC-0378,FARM-A,農場A,ほうれん草,63.9,48.6,1.9,INS-03,0.7605633802816901,0.0297339593114241,合格,harvest_styleC.csv
2024-01-08,REC-0379,FARM-C,農場C,キュウリ,401.3,227.0,31.0,INS-04,0.5656615998006479,0.0772489409419387,要改善,harvest_styleC.csv
2024-01-18,REC-0380,FARM-A,農場A,ほうれん草,101.4,78.6,8.3,INS-03,0.7751479289940827,0.08185404339250493,合格,harvest_styleC.csv
2024-01-18,REC-0381,FARM-A,農場A,レタス,295.9,292.9,3.0,INS-02,0.9898614396755661,0.01013856032443393,優良,harvest_styleC.csv
2024-01-10,REC-0382,FARM-A,農場A,レタス,168.3,145.1,1.5,INS-01,0.8621509209744503,0.0089126559714795,優良,harvest_styleC.csv
2024-01-08,REC-0383,FARM-B,農場B,ほうれん草,360.1,310.1,22.0,INS-04,0.8611496806442654,0.061094140516523184,優良,harvest_styleC.csv
2024-01-06,REC-0384,FARM-B,農場B,キュウリ,416.1,335.1,23.7,INS-05,0.8053352559480894,0.05695746214852199,優良,harvest_styleC.csv
2024-01-09,REC-0385,FARM-B,農場B,ピーマン,490.6,143.6,28.1,INS-05,0.2927028128821851,0.05727680391357522,要改善,harvest_styleC.csv
2024-01-04,REC-0386,FARM-B,農場B,レタス,463.4,459.9,40.2,INS-02,0.9924471299093656,0.08675010789814416,優良,harvest_styleC.csv
2024-01-05,REC-0387,FARM-B,農場B,キュウリ,370.1,306.6,28.2,INS-04,0.8284247500675493,0.07619562280464738,優良,harvest_styleC.csv
2024-01-16,REC-0388,FARM-B,農場B,ほうれん草,334.6,210.1,12.6,INS-01,0.6279139270771069,0.03765690376569037,合格,harvest_styleC.csv
2024-01-03,REC-0389,FARM-D,農場D,ほうれん草,387.4,269.1,34.0,INS-04,0.6946308724832215,0.08776458440887971,合格,harvest_styleC.csv
2024-01-16,REC-0390,FARM-C,農場C,ほうれん草,51.1,39.6,3.7,INS-04,0.7749510763209393,0.07240704500978473,合格,harvest_styleC.csv
2024-01-12,REC-0391,FARM-A,農場A,ほうれん草,229.0,221.7,18.9,INS-04,0.968122270742358,0.08253275109170305,優良,harvest_styleC.csv
2024-01-09,REC-0392,FARM-C,農場C,ピーマン,202.0,116.7,11.4,INS-04,0.5777227722772278,0.05643564356435644,要改善,harvest_styleC.csv
2024-01-11,REC-0393,FARM-A,農場A,トマト,94.8,74.3,4.4,INS-01,0.7837552742616034,0.046413502109704644,合格,harvest_styleC.csv
2024-01-06,REC-0394,FARM-D,農場D,レタス,50.3,48.2,1.0,INS-02,0.9582504970178928,0.019880715705765408,優良,harvest_styleC.csv
2024-01-10,REC-0395,FARM-B,農場B,ピーマン,92.0,33.2,0.8,INS-02,0.36086956521739133,0.008695652173913044,要改善,harvest_styleC.csv
2024-01-02,REC-0396,FARM-D,農場D,ピーマン,376.7,284.5,16.2,INS-01,0.7552428988585081,0.0430050438014335,合格,harvest_styleC.csv
2024-01-04,REC-0397,FARM-A,農場A,キュウリ,264.6,35.1,6.0,INS-04,0.13265306122448978,0.022675736961451247,要改善,harvest_styleC.csv
2024-01-01,REC-0398,FARM-A,農場A,ピーマン,417.7,412.8,17.6,INS-02,0.9882690926502274,0.0421355039502035,優良,harvest_styleC.csv
2024-01-16,REC-0399,FARM-A,農場A,キュウリ,222.4,162.5,2.3,INS-03,0.7306654676258992,0.010341726618705034,合格,harvest_styleC.csv
2024-01-12,REC-0400,FARM-C,農場C,キュウリ,222.2,180.7,19.4,INS-02,0.8132313231323132,0.08730873087308731,優良,harvest_styleC.csv
2024-01-03,REC-0401,FARM-A,農場A,ほうれん草,342.5,150.7,24.7,INS-02,0.43999999999999995,0.07211678832116789,要改善,harvest_styleC.csv
2024-01-14,REC-0402,FARM-D,農場D,キュウリ,89.0,8.9,6.7,INS-05,0.1,0.07528089887640449,要改善,harvest_styleC.csv
2024-01-13,REC-0403,FARM-C,農場C,レタス,191.5,26.8,5.3,INS-01,0.1399477806788512,0.027676240208877285,要改善,harvest_styleC.csv
2024-01-08,REC-0404,FARM-C,農場C,トマト,431.6,284.2,13.0,INS-05,0.6584800741427247,0.030120481927710843,合格,harvest_styleC.csv
2024-01-20,REC-0405,FARM-B,農場B,レタス,183.0,10.0,16.4,INS-02,0.0546448087431694,0.0896174863387978,要改善,harvest_styleC.csv
2024-01-16,REC-0406,FARM-D,農場D,トマト,158.5,101.1,1.1,INS-01,0.6378548895899053,0.00694006309148265,合格,harvest_styleC.csv
2024-01-12,REC-0407,FARM-C,農場C,キュウリ,224.1,188.0,9.4,INS-05,0.8389112003569835,0.04194556001784918,優良,harvest_styleC.csv
2024-01-06,REC-0408,FARM-D,農場D,トマト,57.5,3.9,1.5,INS-01,0.06782608695652174,0.02608695652173913,要改善,harvest_styleC.csv
2024-01-02,REC-0409,FARM-D,農場D,ほうれん草,178.9,127.5,13.7,INS-04,0.7126886528787032,0.07657909446618222,合格,harvest_styleC.csv
2024-01-13,REC-0410,FARM-A,農場A,ほうれん草,291.9,44.6,2.4,INS-01,0.15279205207262764,0.008221993833504625,要改善,harvest_styleC.csv
2024-01-17,REC-0411,FARM-B,農場B,キュウリ,291.4,113.9,18.5,INS-01,0.39087165408373375,0.0634866163349348,要改善,harvest_styleC.csv
2024-01-10,REC-0412,FARM-D,農場D,キュウリ,76.1,6.6,3.3,INS-04,0.08672798948751642,0.04336399474375821,要改善,harvest_styleC.csv
2024-01-20,REC-0413,FARM-A,農場A,ピーマン,349.7,230.1,6.1,INS-01,0.6579925650557621,0.0174435230197312,合格,harvest_styleC.csv
2024-01-05,REC-0414,FARM-A,農場A,キュウリ,273.4,94.8,14.1,INS-03,0.3467446964155084,0.051572787125091446,要改善,harvest_styleC.csv
2024-01-06,REC-0415,FARM-C,農場C,キュウリ,387.4,338.4,28.4,INS-01,0.8735157459989674,0.073309241094476,優良,harvest_styleC.csv
2024-01-01,REC-0416,FARM-C,農場C,レタス,172.4,11.0,12.3,INS-05,0.06380510440835267,0.07134570765661254,要改善,harvest_styleC.csv
2024-01-03,REC-0417,FARM-D,農場D,レタス,279.9,15.5,24.1,INS-02,0.05537692032868882,0.08610217934976779,要改善,harvest_styleC.csv
2024-01-12,REC-0418,FARM-B,農場B,ピーマン,398.0,355.9,26.8,INS-01,0.8942211055276381,0.06733668341708543,優良,harvest_styleC.csv
2024-01-08,REC-0419,FARM-A,農場A,トマト,436.4,5.4,2.0,INS-03,0.012373968835930341,0.00458295142071494,要改善,harvest_styleC.csv
2024-01-13,REC-0420,FARM-B,農場B,キュウリ,469.0,402.2,25.9,INS-04,0.8575692963752665,0.05522388059701492,優良,harvest_styleC.csv
2024-01-08,REC-0421,FARM-C,農場C,キュウリ,237.3,170.9,6.4,INS-01,0.7201854193004635,0.0269700800674252,合格,harvest_styleC.csv
2024-01-19,REC-0422,FARM-C,農場C,トマト,275.9,248.8,4.9,INS-05,0.9017760057992027,0.0177600579920261,優良,harvest_styleC.csv
2024-01-02,REC-0423,FARM-D,農場D,トマト,444.6,385.0,34.4,INS-03,0.8659469185784975,0.07737291947818263,優良,harvest_styleC.csv
2024-01-11,REC-0424,FARM-A,農場A,ほうれん草,255.5,94.3,7.5,INS-03,0.3690802348336595,0.029354207436399216,要改善,harvest_styleC.csv
2024-01-20,REC-0425,FARM-B,農場B,レタス,215.7,209.6,21.5,INS-02,0.9717199814557256,0.09967547519703292,優良,harvest_styleC.csv
2024-01-18,REC-0426,FARM-B,農場B,キュウリ,52.9,21.7,1.2,INS-03,0.4102079395085066,0.022684310018903593,要改善,harvest_styleC.csv
2024-01-01,REC-0427,FARM-C,農場C,トマト,391.5,147.3,28.9,INS-03,0.3762452107279694,0.07381864623243933,要改善,harvest_styleC.csv
2024-01-04,REC-0428,FARM-B,農場B,ほうれん草,492.4,206.7,47.3,INS-02,0.41978066612510156,0.09606011372867587,要改善,harvest_styleC.csv
2024-01-09,REC-0429,FARM-A,農場A,トマト,464.6,416.9,24.1,INS-03,0.8973310374515712,0.05187257856220405,優良,harvest_styleC.csv
2024-01-15,REC-0430,FARM-A,農場A,ほうれん草,93.0,12.4,7.6,INS-01,0.13333333333333333,0.08172043010752687,要改善,harvest_styleC.csv
2024-01-19,REC-0431,FARM-A,農場A,レタス,348.1,45.5,10.2,INS-03,0.13070956621660443,0.029301924734271758,要改善,harvest_styleC.csv
2024-01-13,REC-0432,FARM-C,農場C,ピーマン,253.7,59.3,23.9,INS-02,0.2337406385494679,0.09420575482853764,要改善,harvest_styleC.csv
2024-01-19,REC-0433,FARM-A,農場A,キュウリ,97.5,43.8,3.1,INS-01,0.4492307692307692,0.031794871794871796,要改善,harvest_styleC.csv
2024-01-18,REC-0434,FARM-C,農場C,キュウリ,253.4,117.4,21.6,INS-01,0.4632991318074191,0.08524072612470403,要改善,harvest_styleC.csv
2024-01-06,REC-0435,FARM-C,農場C,ほうれん草,68.1,56.9,2.2,INS-01,0.8355359765051396,0.03230543318649046,優良,harvest_styleC.csv
2024-01-08,REC-0436,FARM-C,農場C,レタス,281.1,190.4,7.3,INS-02,0.6773390252579153,0.02596940590537175,合格,harvest_styleC.csv
2024-01-01,REC-0437,FARM-D,農場D,レタス,300.2,165.1,2.8,INS-01,0.549966688874084,0.009327115256495669,要改善,harvest_styleC.csv
2024-01-05,REC-0438,FARM-A,農場A,トマト,77.8,60.8,1.7,INS-02,0.781491002570694,0.021850899742930592,合格,harvest_styleC.csv
2024-01-13,REC-0439,FARM-C,農場C,トマト,312.0,80.8,25.4,INS-01,0.25897435897435894,0.08141025641025641,要改善,harvest_styleC.csv
2024-01-03,REC-0440,FARM-B,農場B,レタス,414.2,38.1,35.1,INS-03,0.09198454852728151,0.08474167069048769,要改善,harvest_styleC.csv
2024-01-04,REC-0441,FARM-A,農場A,レタス,72.8,67.3,3.2,INS-04,0.9244505494505495,0.04395604395604396,優良,harvest_styleC.csv
2024-01-16,REC-0442,FARM-A,農場A,レタス,357.4,61.8,7.7,INS-02,0.17291550083939564,0.021544487968662564,要改善,harvest_styleC.csv
2024-01-09,REC-0443,FARM-C,農場C,レタス,447.5,15.5,27.7,INS-02,0.034636871508379886,0.061899441340782124,要改善,harvest_styleC.csv
2024-01-10,REC-0444,FARM-D,農場D,レタス,447.3,214.3,3.9,INS-04,0.47909680304046504,0.008718980549966466,要改善,harvest_styleC.csv
2024-01-05,REC-0445,FARM-D,農場D,キュウリ,339.2,270.4,8.5,INS-05,0.7971698113207547,0.025058962264150945,合格,harvest_styleC.csv
2024-01-01,REC-0446,FARM-D,農場D,ピーマン,265.9,207.8,9.1,INS-05,0.781496803309515,0.03422339225272659,合格,harvest_styleC.csv
2024-01-17,REC-0447,FARM-C,農場C,レタス,171.7,4.5,10.3,INS-01,0.026208503203261506,0.059988351776354115,要改善,harvest_styleC.csv
2024-01-09,REC-0448,FARM-A,農場A,レタス,288.2,221.0,28.8,INS-02,0.7668285912560722,0.09993060374739765,合格,harvest_styleC.csv
2024-01-04,REC-0449,FARM-B,農場B,キュウリ,169.9,138.7,15.6,INS-01,0.8163625662154207,0.09181871689228957,優良,harvest_styleC.csv
2024-01-08,REC-0450,FARM-D,農場D,ピーマン,470.8,466.8,8.2,INS-02,0.9915038232795242,0.01741716227697536,優良,harvest_styleC.csv
2024-01-19,REC-0451,FARM-C,農場C,ピーマン,461.3,13.0,32.3,INS-05,0.02818122696726642,0.0700195100802081,要改善,harvest_styleC.csv
2024-01-19,REC-0452,FARM-B,農場B,ほうれん草,476.8,398.9,38.6,INS-04,0.8366191275167785,0.08095637583892618,優良,harvest_styleC.csv
2024-01-18,REC-0453,FARM-C,農場C,キュウリ,270.7,24.4,6.3,INS-02,0.09013668267454747,0.023272995936461028,要改善,harvest_styleC.csv
2024-01-01,REC-0454,FARM-D,農場D,トマト,199.3,122.4,16.1,INS-03,0.6141495233316608,0.08078273958855996,合格,harvest_styleC.csv
2024-01-06,REC-0455,FARM-C,農場C,トマト,59.9,35.1,5.5,INS-01,0.5859766277128547,0.09181969949916528,要改善,harvest_styleC.csv
2024-01-17,REC-0456,FARM-C,農場C,トマト,218.1,205.4,8.6,INS-01,0.9417698303530491,0.03943145346171481,優良,harvest_styleC.csv
2024-01-11,REC-0457,FARM-C,農場C,ピーマン,111.4,17.5,10.6,INS-04,0.1570915619389587,0.09515260323159784,要改善,harvest_styleC.csv
2024-01-11,REC-0458,FARM-B,農場B,ほうれん草,362.1,336.3,28.5,INS-02,0.9287489643744822,0.07870753935376967,優良,harvest_styleC.csv
2024-01-19,REC-0459,FARM-B,農場B,レタス,188.1,129.5,2.4,INS-01,0.6884635832004253,0.012759170653907496,合格,harvest_styleC.csv
2024-01-19,REC-0460,FARM-D,農場D,ほうれん草,64.6,38.9,5.9,INS-05,0.6021671826625388,0.09133126934984521,合格,harvest_styleC.csv
2024-01-08,REC-0461,FARM-A,農場A,レタス,113.3,84.4,2.7,INS-03,0.7449249779346867,0.02383053839364519,合格,harvest_styleC.csv
2024-01-06,REC-0462,FARM-A,農場A,ピーマン,251.0,66.6,6.3,INS-01,0.2653386454183267,0.0250996015936255,要改善,harvest_styleC.csv
2024-01-12,REC-0463,FARM-C,農場C,トマト,374.2,18.0,16.4,INS-04,0.048102618920363445,0.04382683057188669,要改善,harvest_styleC.csv
2024-01-06,REC-0464,FARM-D,農場D,レタス,446.8,156.9,16.8,INS-04,0.35116383169203225,0.03760071620411817,要改善,harvest_styleC.csv
2024-01-19,REC-0465,FARM-B,農場B,キュウリ,253.1,202.3,0.8,INS-01,0.7992888186487555,0.0031608060055314108,合格,harvest_styleC.csv
2024-01-11,REC-0466,FARM-C,農場C,トマト,83.4,14.2,3.1,INS-01,0.1702637889688249,0.03717026378896882,要改善,harvest_styleC.csv
2024-01-18,REC-0467,FARM-A,農場A,ピーマン,317.3,194.7,15.3,INS-01,0.6136148755121336,0.04821935077213993,合格,harvest_styleC.csv
2024-01-14,REC-0468,FARM-B,農場B,ほうれん草,450.4,70.8,4.6,INS-02,0.15719360568383658,0.010213143872113676,要改善,harvest_styleC.csv
2024-01-07,REC-0469,FARM-D,農場D,ほうれん草,374.9,273.7,9.9,INS-03,0.7300613496932515,0.026407041877834093,合格,harvest_styleC.csv
2024-01-10,REC-0470,FARM-B,農場B,トマト,72.3,41.3,6.1,INS-02,0.5712309820193637,0.08437067773167357,要改善,harvest_styleC.csv
2024-01-02,REC-0471,FARM-C,農場C,トマト,242.4,71.4,16.0,INS-05,0.2945544554455446,0.066006600660066,要改善,harvest_styleC.csv
2024-01-16,REC-0472,FARM-B,農場B,トマト,61.6,10.5,1.8,INS-01,0.17045454545454544,0.02922077922077922,要改善,harvest_styleC.csv
2024-01-16,REC-0473,FARM-A,農場A,ピーマン,403.2,189.9,36.1,INS-03,0.4709821428571429,0.08953373015873016,要改善,harvest_styleC.csv
2024-01-03,REC-0474,FARM-D,農場D,キュウリ,217.0,82.8,4.0,INS-01,0.3815668202764977,0.018433179723502304,要改善,harvest_styleC.csv
2024-01-09,REC-0475,FARM-D,農場D,レタス,168.5,141.0,9.5,INS-02,0.8367952522255193,0.05637982195845697,優良,harvest_styleC.csv
2024-01-04,REC-0476,FARM-A,農場A,ピーマン,413.7,171.3,31.3,INS-02,0.4140681653372009,0.07565868987188784,要改善,harvest_styleC.csv
2024-01-18,REC-0477,FARM-A,農場A,レタス,418.3,175.1,22.4,INS-04,0.41859909156108055,0.053550083672005734,要改善,harvest_styleC.csv
2024-01-19,REC-0478,FARM-B,農場B,レタス,184.5,72.8,15.8,INS-01,0.394579945799458,0.08563685636856369,要改善,harvest_styleC.csv
2024-01-17,REC-0479,FARM-B,農場B,トマト,477.2,214.3,45.3,INS-02,0.4490779547359598,0.0949287510477787,要改善,harvest_styleC.csv
2024-01-07,REC-0480,FARM-B,農場B,キュウリ,69.2,5.4,4.7,INS-02,0.07803468208092486,0.06791907514450866,要改善,harvest_styleC.csv
