date,warehouse,item_code,item_name,category,stock_qty,min_stock_qty,unit_cost,received_qty,shipped_qty,stock_imputed,source_file
2024-01-24,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,63.0,14.0,1500.0,14.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-26,名古屋倉庫,ITM-5767,手袋L,衣料品,186.0,47.0,320.0,1.0,39.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-07,名古屋倉庫,ITM-5767,手袋L,衣料品,13.0,57.0,320.0,13.0,4.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-5571,コメ25kg,食料品,43.0,17.0,8000.0,6.0,7.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-04,名古屋倉庫,ITM-7704,コネクタC,電子部品,109.0,30.0,450.0,19.0,12.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-19,名古屋倉庫,ITM-7688,食用油18L,食料品,13.0,5.0,3200.0,5.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-20,名古屋倉庫,ITM-9464,ボルトM6×50,工業用品,369.0,167.0,120.0,29.0,23.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-12,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,64.0,16.0,1500.0,13.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-16,名古屋倉庫,ITM-1974,切削油5L,工業用品,13.0,7.0,2500.0,1.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-10,名古屋倉庫,ITM-1949,洗剤業務用,日用品,22.0,10.0,2800.0,5.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-16,名古屋倉庫,ITM-1949,洗剤業務用,日用品,40.0,14.0,2800.0,7.0,6.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,5.0,2.0,6800.0,2.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-26,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,63.0,16.0,1200.0,24.0,14.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-19,名古屋倉庫,ITM-5767,手袋L,衣料品,153.0,60.0,320.0,34.0,23.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-18,名古屋倉庫,ITM-5638,砂糖50kg,食料品,9.0,4.0,6000.0,1.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-28,名古屋倉庫,ITM-5638,砂糖50kg,食料品,8.0,3.0,6000.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-07,名古屋倉庫,ITM-1974,切削油5L,工業用品,22.0,5.0,2500.0,1.0,4.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-05,名古屋倉庫,ITM-1949,洗剤業務用,日用品,41.0,14.0,2800.0,9.0,8.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-06,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,33.0,6.0,2200.0,1.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-8517,作業着M,衣料品,6.0,3.0,4200.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-05,名古屋倉庫,ITM-4784,センサーB型,電子部品,7.0,2.0,8500.0,2.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-21,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,11.0,2.0,6800.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-17,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,27.0,7.0,2200.0,1.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-15,名古屋倉庫,ITM-2526,基板A型,電子部品,7.0,1.0,15000.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-09,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,26.0,6.0,2200.0,7.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-5571,コメ25kg,食料品,47.0,10.0,8000.0,3.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-15,名古屋倉庫,ITM-8517,作業着M,衣料品,14.0,3.0,4200.0,1.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-10,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,46.0,17.0,1200.0,21.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-02,名古屋倉庫,ITM-5767,手袋L,衣料品,146.0,52.0,320.0,41.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-23,名古屋倉庫,ITM-5571,コメ25kg,食料品,9.0,12.0,8000.0,7.0,8.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-8517,作業着M,衣料品,6.0,2.0,4200.0,3.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-05,名古屋倉庫,ITM-8517,作業着M,衣料品,0.0,2.0,4200.0,0.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-12,名古屋倉庫,ITM-4784,センサーB型,電子部品,10.0,2.0,8500.0,2.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-1974,切削油5L,工業用品,18.0,4.0,2500.0,5.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-21,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,57.0,25.0,1200.0,3.0,4.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-5638,砂糖50kg,食料品,19.0,4.0,6000.0,1.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-21,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,33.0,9.0,4500.0,0.0,6.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-28,名古屋倉庫,ITM-4784,センサーB型,電子部品,9.0,2.0,8500.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-26,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,91.0,22.0,1200.0,2.0,16.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-01,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,26.0,5.0,2200.0,5.0,4.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,41.0,31.0,1200.0,2.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-09,名古屋倉庫,ITM-1949,洗剤業務用,日用品,35.0,15.0,2800.0,4.0,8.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,0.0,2.0,6800.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-10,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,24.0,11.0,4500.0,9.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-7688,食用油18L,食料品,26.0,6.0,3200.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-8517,作業着M,衣料品,8.0,2.0,4200.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-01,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,50.0,12.0,1500.0,16.0,12.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-27,名古屋倉庫,ITM-4784,センサーB型,電子部品,10.0,2.0,8500.0,2.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-25,名古屋倉庫,ITM-7688,食用油18L,食料品,11.0,7.0,3200.0,5.0,4.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-21,名古屋倉庫,ITM-5638,砂糖50kg,食料品,14.0,4.0,6000.0,4.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-12,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,93.0,28.0,1200.0,3.0,7.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-24,名古屋倉庫,ITM-9464,ボルトM6×50,工業用品,372.0,104.0,120.0,120.0,46.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-13,名古屋倉庫,ITM-1949,洗剤業務用,日用品,42.0,15.0,2800.0,11.0,6.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-08,名古屋倉庫,ITM-4784,センサーB型,電子部品,6.0,2.0,8500.0,0.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-04,名古屋倉庫,ITM-1974,切削油5L,工業用品,26.0,7.0,2500.0,0.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-03,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,4.0,2.0,6800.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-12,名古屋倉庫,ITM-4211,ティッシュ箱,日用品,89.0,25.0,1200.0,14.0,11.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-19,名古屋倉庫,ITM-8517,作業着M,衣料品,12.0,3.0,4200.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-14,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,35.0,9.0,4500.0,0.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-01,名古屋倉庫,ITM-5767,手袋L,衣料品,205.0,69.0,320.0,15.0,26.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-16,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,3.0,10.0,4500.0,8.0,3.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-23,名古屋倉庫,ITM-7704,コネクタC,電子部品,6.0,39.0,450.0,16.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-21,名古屋倉庫,ITM-8517,作業着M,衣料品,2.0,3.0,4200.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-10,名古屋倉庫,ITM-4064,ケーブル10m,電子部品,33.0,9.0,2200.0,5.0,2.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-15,名古屋倉庫,ITM-4784,センサーB型,電子部品,10.0,1.0,8500.0,2.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-05,名古屋倉庫,ITM-2385,小麦粉20kg,食料品,18.0,8.0,4500.0,5.0,6.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-07,名古屋倉庫,ITM-5054,安全靴26cm,衣料品,4.0,2.0,6800.0,2.0,1.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-27,名古屋倉庫,ITM-9464,ボルトM6×50,工業用品,324.0,121.0,120.0,63.0,45.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-13,名古屋倉庫,ITM-9464,ボルトM6×50,工業用品,745.0,167.0,120.0,7.0,51.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-28,名古屋倉庫,ITM-5767,手袋L,衣料品,192.0,69.0,320.0,51.0,8.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-04,名古屋倉庫,ITM-5571,コメ25kg,食料品,31.0,18.0,8000.0,12.0,5.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-22,名古屋倉庫,ITM-7688,食用油18L,食料品,0.0,7.0,3200.0,1.0,0.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-26,名古屋倉庫,ITM-1949,洗剤業務用,日用品,33.0,15.0,2800.0,0.0,7.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-02,名古屋倉庫,ITM-2536,トイレットペーパー,日用品,59.0,17.0,1500.0,12.0,10.0,False,03_名古屋倉庫_在庫_202401.csv
2024-01-06,福岡倉庫,ITM-4784,センサーB型,電子部品,7.0,3.0,8500.0,0.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-20,福岡倉庫,ITM-1974,切削油5L,工業用品,18.0,4.0,2500.0,4.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-02,福岡倉庫,ITM-7688,食用油18L,食料品,22.0,5.0,3200.0,6.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,429.0,198.0,120.0,139.0,100.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-16,福岡倉庫,ITM-4064,ケーブル10m,電子部品,20.0,6.0,2200.0,3.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-26,福岡倉庫,ITM-2526,基板A型,電子部品,4.0,1.0,15000.0,0.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-04,福岡倉庫,ITM-2536,トイレットペーパー,日用品,77.0,14.0,1500.0,1.0,12.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-4662,グリース缶,工業用品,40.0,8.0,1800.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-19,福岡倉庫,ITM-4064,ケーブル10m,電子部品,5.0,9.0,2200.0,2.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-07,福岡倉庫,ITM-5767,手袋L,衣料品,118.0,52.0,320.0,14.0,38.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-5638,砂糖50kg,食料品,10.0,3.0,6000.0,1.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-4211,ティッシュ箱,日用品,96.0,16.0,1200.0,4.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-28,福岡倉庫,ITM-4662,グリース缶,工業用品,43.0,11.0,1800.0,6.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-04,福岡倉庫,ITM-4064,ケーブル10m,電子部品,30.0,6.0,2200.0,6.0,5.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-16,福岡倉庫,ITM-4784,センサーB型,電子部品,11.0,2.0,8500.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,397.0,137.0,120.0,45.0,93.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-01,福岡倉庫,ITM-4662,グリース缶,工業用品,32.0,11.0,1800.0,2.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-11,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,498.0,163.0,120.0,84.0,95.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-03,福岡倉庫,ITM-4211,ティッシュ箱,日用品,110.0,31.0,1200.0,2.0,10.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-15,福岡倉庫,ITM-7688,食用油18L,食料品,17.0,4.0,3200.0,6.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-24,福岡倉庫,ITM-5571,コメ25kg,食料品,73.0,13.0,8000.0,13.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-13,福岡倉庫,ITM-7704,コネクタC,電子部品,136.0,22.0,450.0,20.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-06,福岡倉庫,ITM-8517,作業着M,衣料品,0.0,3.0,4200.0,2.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-04,福岡倉庫,ITM-7688,食用油18L,食料品,24.0,4.0,3200.0,4.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-11,福岡倉庫,ITM-1974,切削油5L,工業用品,18.0,7.0,2500.0,5.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-20,福岡倉庫,ITM-8517,作業着M,衣料品,14.0,2.0,4200.0,3.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-18,福岡倉庫,ITM-4662,グリース缶,工業用品,17.0,9.0,1800.0,6.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-18,福岡倉庫,ITM-8517,作業着M,衣料品,0.0,2.0,4200.0,2.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-07,福岡倉庫,ITM-5571,コメ25kg,食料品,73.0,12.0,8000.0,15.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-10,福岡倉庫,ITM-5054,安全靴26cm,衣料品,4.0,2.0,6800.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-06,福岡倉庫,ITM-7704,コネクタC,電子部品,76.0,27.0,450.0,14.0,8.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-2526,基板A型,電子部品,2.0,1.0,15000.0,1.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-25,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,659.0,155.0,120.0,107.0,68.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-22,福岡倉庫,ITM-5767,手袋L,衣料品,115.0,75.0,320.0,57.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-17,福岡倉庫,ITM-1974,切削油5L,工業用品,22.0,7.0,2500.0,0.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-06,福岡倉庫,ITM-1949,洗剤業務用,日用品,36.0,14.0,2800.0,10.0,6.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-07,福岡倉庫,ITM-2536,トイレットペーパー,日用品,84.0,15.0,1500.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-13,福岡倉庫,ITM-4662,グリース缶,工業用品,30.0,9.0,1800.0,0.0,6.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-1974,切削油5L,工業用品,18.0,6.0,2500.0,1.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-19,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,300.0,192.0,120.0,73.0,68.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-12,福岡倉庫,ITM-5054,安全靴26cm,衣料品,8.0,2.0,6800.0,0.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-09,福岡倉庫,ITM-8517,作業着M,衣料品,9.0,3.0,4200.0,3.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-1949,洗剤業務用,日用品,55.0,13.0,2800.0,0.0,5.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-27,福岡倉庫,ITM-4064,ケーブル10m,電子部品,29.0,6.0,2200.0,1.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-05,福岡倉庫,ITM-7704,コネクタC,電子部品,122.0,35.0,450.0,19.0,20.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-03,福岡倉庫,ITM-4211,ティッシュ箱,日用品,99.0,19.0,1200.0,24.0,16.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-28,福岡倉庫,ITM-2526,基板A型,電子部品,4.0,1.0,15000.0,1.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-25,福岡倉庫,ITM-1974,切削油5L,工業用品,26.0,4.0,2500.0,6.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-5638,砂糖50kg,食料品,10.0,3.0,6000.0,2.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-17,福岡倉庫,ITM-5767,手袋L,衣料品,148.0,76.0,320.0,31.0,38.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-15,福岡倉庫,ITM-4211,ティッシュ箱,日用品,53.0,25.0,1200.0,8.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-10,福岡倉庫,ITM-5638,砂糖50kg,食料品,19.0,3.0,6000.0,1.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-21,福岡倉庫,ITM-2536,トイレットペーパー,日用品,60.0,14.0,1500.0,0.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-05,福岡倉庫,ITM-2536,トイレットペーパー,日用品,66.0,21.0,1500.0,9.0,11.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-7704,コネクタC,電子部品,95.0,37.0,450.0,6.0,14.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-10,福岡倉庫,ITM-1974,切削油5L,工業用品,20.0,5.0,2500.0,5.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-18,福岡倉庫,ITM-1974,切削油5L,工業用品,19.0,5.0,2500.0,2.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-21,福岡倉庫,ITM-4064,ケーブル10m,電子部品,34.0,6.0,2200.0,4.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-05,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,651.0,189.0,120.0,103.0,84.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-11,福岡倉庫,ITM-2536,トイレットペーパー,日用品,47.0,12.0,1500.0,13.0,6.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-13,福岡倉庫,ITM-2385,小麦粉20kg,食料品,35.0,8.0,4500.0,7.0,5.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-12,福岡倉庫,ITM-4662,グリース缶,工業用品,41.0,11.0,1800.0,2.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-04,福岡倉庫,ITM-8517,作業着M,衣料品,10.0,3.0,4200.0,1.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-11,福岡倉庫,ITM-2385,小麦粉20kg,食料品,24.0,8.0,4500.0,5.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-09,福岡倉庫,ITM-4662,グリース缶,工業用品,16.0,8.0,1800.0,9.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-20,福岡倉庫,ITM-5638,砂糖50kg,食料品,20.0,5.0,6000.0,3.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-14,福岡倉庫,ITM-2385,小麦粉20kg,食料品,27.0,6.0,4500.0,9.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-05,福岡倉庫,ITM-4784,センサーB型,電子部品,9.0,2.0,8500.0,0.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-21,福岡倉庫,ITM-5571,コメ25kg,食料品,63.0,14.0,8000.0,5.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-26,福岡倉庫,ITM-2385,小麦粉20kg,食料品,27.0,9.0,4500.0,7.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-01,福岡倉庫,ITM-2385,小麦粉20kg,食料品,41.0,10.0,4500.0,8.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-01,福岡倉庫,ITM-2385,小麦粉20kg,食料品,24.0,7.0,4500.0,1.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-17,福岡倉庫,ITM-4662,グリース缶,工業用品,23.0,7.0,1800.0,4.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-24,福岡倉庫,ITM-1974,切削油5L,工業用品,23.0,6.0,2500.0,1.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-16,福岡倉庫,ITM-4784,センサーB型,電子部品,10.0,1.0,8500.0,0.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-08,福岡倉庫,ITM-1949,洗剤業務用,日用品,26.0,13.0,2800.0,5.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-13,福岡倉庫,ITM-2526,基板A型,電子部品,0.0,1.0,15000.0,0.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-5638,砂糖50kg,食料品,11.0,4.0,6000.0,1.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-7688,食用油18L,食料品,20.0,5.0,3200.0,4.0,4.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-4211,ティッシュ箱,日用品,97.0,29.0,1200.0,3.0,9.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-04,福岡倉庫,ITM-5638,砂糖50kg,食料品,11.0,3.0,6000.0,4.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-12,福岡倉庫,ITM-5054,安全靴26cm,衣料品,11.0,1.0,6800.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-11,福岡倉庫,ITM-1949,洗剤業務用,日用品,1.0,8.0,2800.0,9.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-05,福岡倉庫,ITM-5571,コメ25kg,食料品,37.0,17.0,8000.0,7.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-10,福岡倉庫,ITM-7704,コネクタC,電子部品,137.0,21.0,450.0,27.0,9.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-12,福岡倉庫,ITM-7704,コネクタC,電子部品,2.0,34.0,450.0,0.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-22,福岡倉庫,ITM-4211,ティッシュ箱,日用品,89.0,21.0,1200.0,23.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-12,福岡倉庫,ITM-4784,センサーB型,電子部品,7.0,1.0,8500.0,1.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-26,福岡倉庫,ITM-5767,手袋L,衣料品,126.0,75.0,320.0,46.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-28,福岡倉庫,ITM-1949,洗剤業務用,日用品,52.0,11.0,2800.0,10.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-06,福岡倉庫,ITM-4662,グリース缶,工業用品,40.0,10.0,1800.0,2.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-16,福岡倉庫,ITM-5638,砂糖50kg,食料品,2.0,4.0,6000.0,0.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-28,福岡倉庫,ITM-1974,切削油5L,工業用品,29.0,6.0,2500.0,5.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-17,福岡倉庫,ITM-1974,切削油5L,工業用品,5.0,6.0,2500.0,5.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-16,福岡倉庫,ITM-7704,コネクタC,電子部品,139.0,22.0,450.0,19.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-01,福岡倉庫,ITM-2536,トイレットペーパー,日用品,82.0,22.0,1500.0,2.0,12.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-16,福岡倉庫,ITM-4784,センサーB型,電子部品,8.0,2.0,8500.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-13,福岡倉庫,ITM-1949,洗剤業務用,日用品,37.0,11.0,2800.0,7.0,7.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-11,福岡倉庫,ITM-5638,砂糖50kg,食料品,3.0,5.0,6000.0,3.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-18,福岡倉庫,ITM-9464,ボルトM6×50,工業用品,731.0,182.0,120.0,77.0,65.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-18,福岡倉庫,ITM-2536,トイレットペーパー,日用品,51.0,20.0,1500.0,1.0,3.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-28,福岡倉庫,ITM-5054,安全靴26cm,衣料品,7.0,2.0,6800.0,2.0,1.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-23,福岡倉庫,ITM-8517,作業着M,衣料品,5.0,2.0,4200.0,2.0,2.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-26,福岡倉庫,ITM-4064,ケーブル10m,電子部品,2.0,8.0,2200.0,7.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-27,福岡倉庫,ITM-8517,作業着M,衣料品,6.0,2.0,4200.0,3.0,0.0,False,04_福岡倉庫_在庫_202401.csv
2024-01-15,福岡倉庫,ITM-2536,トイレットペーパー,日用品,32.0,16.0,1500.0,18.0,1.0,False,04_福岡倉庫_在庫_202401.csv
